n_faces,face_area,max_conf,face_boxes,id,year
2,0.0417,0.91,"0.1934,0.6007,0.1651,0.1348|0.6463,0.5703,0.1535,0.127",596696,2020
2,0.3495,0.908,"0.2606,0.5868,0.4255,0.4136|0.0397,-0.0033,0.5059,0.3429",56608,1999
8,0.0569,0.914,"0.0107,0.6531,0.1385,0.1181|0.4564,0.4576,0.1091,0.0885|0.0631,0.4601,0.0963,0.0758|0.1921,0.5631,0.0787,0.0696|0.2585,0.7113,0.0798,0.0645|0.3114,0.4301,0.0773,0.0642|0.1944,0.3605,0.0716,0.0618|0.0551,0.0166,0.0686,0.0522",179672,2010
0,0.0,0.0,,1009140,2022
0,0.0,0.0,,332279,2012
1,0.2578,0.876,"0.1046,0.3411,0.5189,0.4968",463496,2017
0,0.0,0.0,,110404,1972
0,0.0,0.0,,128584,2007
1,0.0074,0.73,"0.4443,0.4139,0.0962,0.0769",853178,2022
1,0.252,0.666,"0.077,0.0273,0.5397,0.4669",212054,2002
4,0.0545,0.915,"0.4058,0.0407,0.2038,0.1845|0.6006,0.3142,0.0913,0.0809|0.4614,0.4357,0.0777,0.0703|0.2621,0.4415,0.0661,0.0607",636908,2021
1,0.0072,0.807,"0.9241,0.16,0.0745,0.0973",586166,2019
0,0.0,0.0,,27762,2009
0,0.0,0.0,,28274,2001
4,0.1495,0.902,"0.2641,0.0744,0.4071,0.3416|0.4686,0.7084,0.073,0.0665|0.0488,0.9026,0.0675,0.0617|0.1891,0.8789,0.0406,0.0344",608509,2019
2,0.0192,0.849,"0.6713,0.5407,0.1245,0.1166|0.7304,0.3899,0.0758,0.0621",145103,2012
2,0.1296,0.919,"0.6836,0.3757,0.2578,0.2772|0.0296,0.4805,0.2343,0.2481",314421,2009
0,0.0,0.0,,29942,1979
3,0.0703,0.916,"0.5405,0.1327,0.2097,0.1696|0.2735,0.2914,0.1534,0.1332|0.5433,0.4236,0.1309,0.1094",336497,2011
1,0.0113,0.694,"0.479,0.457,0.1087,0.1039",726953,2020
0,0.0,0.0,,230907,2006
0,0.0,0.0,,448093,2017
0,0.0,0.0,,608168,2019
1,0.0895,0.898,"0.3524,0.2492,0.3182,0.2814",757981,2020
0,0.0,0.0,,405790,2016
1,0.0475,0.841,"0.3309,0.102,0.2443,0.1942",298966,2014
5,0.1173,0.929,"0.3969,0.176,0.1919,0.1892|0.6189,0.3436,0.1846,0.1628|0.7959,0.1958,0.1434,0.1374|0.1482,0.33,0.1504,0.1297|0.0325,0.2328,0.1134,0.1033",191644,2013
1,0.7044,0.891,"0.0274,-0.0227,0.9682,0.7276",55074,2007
0,0.0,0.0,,103974,2002
1,0.0115,0.652,"0.2681,0.2562,0.1092,0.1057",249044,2006
0,0.0,0.0,,160203,1996
0,0.0,0.0,,499141,2014
2,0.0022,0.818,"0.3712,0.1285,0.0376,0.0308|0.5202,0.1149,0.0346,0.0289",1018026,2022
2,0.0739,0.909,"0.3651,0.1681,0.2242,0.2014|0.0852,0.0791,0.1848,0.1553",91110,1984
2,0.2214,0.905,"0.0098,0.1675,0.5163,0.3435|0.6798,0.2308,0.2317,0.19",515995,2012
0,0.0,0.0,,759373,2020
0,0.0,0.0,,29902,1993
2,0.0343,0.915,"0.3998,0.0155,0.1924,0.1618|0.2835,0.1642,0.0611,0.0523",29607,1985
0,0.0,0.0,,591180,2019
0,0.0,0.0,,287715,2013
4,0.0095,0.852,"0.7086,0.4221,0.06,0.0495|0.3974,0.3662,0.0522,0.0461|0.2578,0.404,0.0519,0.0444|0.5567,0.4027,0.0452,0.0406",641926,2019
2,0.0309,0.91,"0.3221,0.2449,0.1668,0.1409|0.6262,0.1538,0.0917,0.0806",87369,1976
1,0.0049,0.824,"0.4884,0.3539,0.0737,0.067",81914,2011
0,0.0,0.0,,971420,2022
1,0.0401,0.605,"0.7128,0.2052,0.2108,0.1902",758506,2021
0,0.0,0.0,,293553,2014
1,0.6539,0.726,"0.0417,0.2775,0.9418,0.6943",27499,1998
1,0.1177,0.922,"0.3397,0.2044,0.4125,0.2853",135197,1990
0,0.0,0.0,,53661,2002
0,0.0,0.0,,945610,2022
2,0.4784,0.71,"0.0312,0.0685,0.5628,0.5851|0.4723,0.0299,0.4669,0.3193",73316,1996
0,0.0,0.0,,473465,2016
0,0.0,0.0,,90059,1985
0,0.0,0.0,,94548,1979
2,0.0156,0.767,"0.5133,0.1193,0.1394,0.1052|0.0974,0.6678,0.0337,0.0284",41030,1954
0,0.0,0.0,,192987,1982
0,0.0,0.0,,591126,2021
1,0.0673,0.916,"0.3585,0.3649,0.2694,0.2497",144351,1987
0,0.0,0.0,,286371,2014
3,0.0294,0.905,"0.5784,0.4062,0.1132,0.0944|0.7422,0.4355,0.106,0.0902|0.8854,0.3939,0.1029,0.089",446463,1989
1,0.0285,0.744,"0.265,0.084,0.1792,0.1588",1014574,2022
5,0.1052,0.92,"0.2167,0.3643,0.2567,0.2412|0.7701,0.4425,0.1449,0.1323|0.495,0.3756,0.1506,0.1185|0.2747,0.7675,0.0602,0.0523|0.2055,0.7899,0.0601,0.0516",112812,1972
0,0.0,0.0,,196916,2006
1,0.2865,0.813,"0.0186,0.0748,0.5408,0.5297",100314,2007
2,0.0659,0.859,"0.3995,0.4991,0.2769,0.2196|0.8501,0.345,0.0784,0.0654",146852,1962
1,0.0385,0.907,"0.3495,0.1273,0.2135,0.1802",112529,1987
2,0.1385,0.843,"0.1998,0.0191,0.4112,0.2739|0.277,0.6204,0.1776,0.1459",505236,2018
0,0.0,0.0,,797764,2021
0,0.0,0.0,,656793,2019
0,0.0,0.0,,970836,2022
0,0.0,0.0,,886608,2022
4,0.0315,0.881,"0.6446,0.4876,0.1453,0.1182|0.0892,0.7198,0.1004,0.0915|0.3982,0.7317,0.0589,0.0462|0.2059,0.7169,0.0518,0.0459",89400,1966
0,0.0,0.0,,69121,2006
1,0.0031,0.65,"0.1465,0.0312,0.0613,0.0506",124536,1987
1,0.0935,0.831,"0.3854,0.1728,0.3508,0.2666",220778,1999
0,0.0,0.0,,153072,1998
1,0.0138,0.917,"0.7513,0.2769,0.1359,0.1016",952302,2022
1,0.0495,0.675,"0.5875,0.3483,0.2374,0.2085",85190,1981
3,0.276,0.835,"0.0149,0.2022,0.5261,0.5181|0.6515,0.4711,0.0445,0.0394|0.8238,0.5073,0.0443,0.0371",29118,1965
0,0.0,0.0,,286805,2014
1,0.1134,0.908,"0.3196,0.2044,0.4002,0.2832",705416,2020
3,0.0423,0.909,"0.6632,0.2983,0.1455,0.1151|0.4786,0.3943,0.1404,0.1118|0.1887,0.3758,0.1067,0.0929",205795,1988
2,0.0367,0.864,"0.1323,0.1575,0.1721,0.1399|0.1508,0.5325,0.1238,0.1019",130421,2019
0,0.0,0.0,,143109,1978
0,0.0,0.0,,486578,2017
0,0.0,0.0,,614630,2019
3,0.0581,0.883,"0.847,0.0915,0.1602,0.2101|0.744,0.5645,0.1263,0.1065|0.4498,0.5075,0.1194,0.0921",642886,2019
2,0.0668,0.853,"0.3755,0.2659,0.1923,0.2034|0.5185,0.2875,0.1751,0.1582",566644,2018
0,0.0,0.0,,249372,1990
5,0.0338,0.879,"0.6261,0.1398,0.1517,0.1292|0.695,0.4439,0.0895,0.0737|0.5958,0.4642,0.0617,0.0501|0.5243,0.4863,0.0573,0.046|0.4348,0.4916,0.0473,0.0406",264246,1988
1,0.0048,0.703,"0.0656,0.6448,0.0699,0.0681",237862,2012
1,0.1744,0.891,"0.282,0.136,0.4413,0.3953",405387,2016
1,0.0166,0.881,"0.4296,0.5347,0.1366,0.1216",566643,2018
1,0.0361,0.914,"0.3961,0.2436,0.1958,0.1844",81466,1985
3,0.4552,0.866,"-0.0197,0.0793,0.513,0.5463|0.375,0.1892,0.3463,0.3506|0.7932,0.238,0.2055,0.2608",87269,2008
0,0.0,0.0,,105432,1975
1,0.1995,0.703,"0.2913,0.4999,0.4874,0.4092",50959,1966
1,0.0454,0.89,"0.6065,0.5337,0.2371,0.1915",533137,2018
0,0.0,0.0,,580414,2017
1,0.1398,0.904,"0.6395,0.1199,0.3575,0.3912",29217,2007
0,0.0,0.0,,298009,2014
0,0.0,0.0,,47515,2009
0,0.0,0.0,,992669,2022
0,0.0,0.0,,160202,1995
7,0.0312,0.914,"0.3994,0.7635,0.0919,0.0852|0.6095,0.5582,0.083,0.0773|0.117,0.4488,0.0759,0.0682|0.6704,0.3985,0.0599,0.0549|0.3028,0.5513,0.0612,0.0518|0.2721,0.3645,0.0585,0.0523|0.4313,0.601,0.0509,0.0439",275328,1989
1,0.0341,0.875,"0.4337,0.3593,0.1978,0.1726",547392,2010
3,0.0904,0.87,"0.7116,0.029,0.2642,0.2517|0.3949,0.068,0.1287,0.1062|0.4252,0.1326,0.1131,0.0901",29166,1968
8,0.0779,0.894,"0.3777,0.4011,0.246,0.2183|0.7814,0.4117,0.1124,0.1106|0.3045,0.7172,0.0492,0.0465|0.6856,0.7087,0.0488,0.0463|0.3967,0.6727,0.0446,0.0435|0.1816,0.3679,0.0445,0.0423|0.4664,0.7384,0.0438,0.0412|0.5711,0.718,0.0409,0.0384",339443,2017
1,0.0394,0.898,"0.3775,0.343,0.2134,0.1848",364092,2015
6,0.0489,0.84,"0.3403,0.0172,0.2412,0.1894|0.3631,0.716,0.0299,0.0256|0.2896,0.7171,0.0283,0.0235|0.1022,0.7793,0.0274,0.0242|0.2222,0.7233,0.0271,0.0227|0.105,0.7223,0.0256,0.0218",201178,1998
0,0.0,0.0,,85003,1985
3,0.0695,0.923,"0.6612,0.2263,0.188,0.1647|0.1109,0.3067,0.1711,0.1537|0.4865,0.2989,0.1186,0.1034",271315,1995
1,0.0122,0.606,"0.597,0.3979,0.1198,0.102",480715,2017
0,0.0,0.0,,55073,2008
1,0.0122,0.919,"0.4404,0.0785,0.1184,0.1029",127284,2010
1,0.4211,0.926,"0.2341,0.2072,0.6483,0.6496",916930,2022
5,0.1258,0.922,"0.1068,0.3135,0.1912,0.2417|0.4197,0.2948,0.22,0.2066|0.0746,0.8051,0.1754,0.1625|0.9041,0.6959,0.0573,0.0512|0.7194,0.6687,0.0563,0.0474",216683,1989
4,0.0448,0.905,"0.5113,0.1763,0.1507,0.1349|0.3688,0.1771,0.1453,0.1242|0.6875,0.1222,0.0798,0.063|0.8498,0.2216,0.0406,0.0333",326847,2011
1,0.1591,0.913,"0.3177,0.27,0.4374,0.3638",481072,2017
0,0.0,0.0,,549703,2020
0,0.0,0.0,,259633,1980
0,0.0,0.0,,32852,2005
0,0.0,0.0,,95480,2009
0,0.0,0.0,,171282,2015
0,0.0,0.0,,276292,2008
1,0.0039,0.869,"0.4472,0.1855,0.0671,0.0584",485217,2017
0,0.0,0.0,,551908,2018
1,0.0187,0.922,"0.4274,0.2221,0.1531,0.1223",716387,2022
2,0.0049,0.695,"0.4013,0.3798,0.053,0.0511|0.5282,0.6866,0.0505,0.0431",139748,2001
0,0.0,0.0,,1020236,2022
3,0.0631,0.913,"0.1402,0.4655,0.1957,0.1744|0.4504,0.0483,0.1732,0.149|0.7677,0.014,0.0621,0.0517",295388,1964
1,0.4074,0.835,"-0.0385,0.495,0.7631,0.5338",718146,2022
1,0.8669,0.842,"0.0122,-0.029,0.9042,0.9588",115282,2004
1,0.0173,0.873,"0.3175,0.5501,0.1422,0.1218",967228,2022
1,0.0974,0.843,"0.1962,0.0447,0.3213,0.3033",27481,1988
0,0.0,0.0,,735744,2021
1,0.5139,0.937,"0.1931,0.0005,0.8139,0.6314",398887,2002
0,0.0,0.0,,307023,2014
0,0.0,0.0,,246236,2014
4,0.1336,0.915,"0.3591,0.1378,0.3394,0.3573|0.6018,0.7178,0.0683,0.0665|0.6053,0.8114,0.0654,0.0608|0.3606,0.8096,0.0634,0.0599",914228,2021
0,0.0,0.0,,138900,1989
0,0.0,0.0,,807278,2021
0,0.0,0.0,,265472,1989
0,0.0,0.0,,488888,2017
0,0.0,0.0,,536404,2018
2,0.0095,0.903,"0.7987,0.1697,0.0807,0.0715|0.1501,0.3052,0.0637,0.059",551982,2015
0,0.0,0.0,,844295,2021
1,0.1514,0.746,"0.1183,0.0156,0.4418,0.3427",29555,1988
0,0.0,0.0,,55691,2009
6,0.0561,0.847,"0.1966,0.2658,0.1254,0.097|0.5953,0.1285,0.1198,0.097|0.8088,0.0111,0.1226,0.085|0.0673,0.3454,0.0986,0.0831|0.4314,0.1774,0.0957,0.0785|0.2225,0.671,0.0862,0.0711",413708,1968
1,0.0029,0.777,"0.4594,0.4473,0.0586,0.0503",445759,2005
0,0.0,0.0,,730890,2016
1,0.0049,0.791,"0.4342,0.2553,0.0809,0.0607",30831,1974
0,0.0,0.0,,382755,1986
1,0.0625,0.898,"0.5366,0.318,0.257,0.2431",215355,2004
2,0.0732,0.871,"0.0765,0.4076,0.2413,0.1985|0.6699,0.5784,0.1796,0.1408",54124,1975
0,0.0,0.0,,491043,2017
1,0.1964,0.91,"0.2572,0.0918,0.4467,0.4397",548710,2017
2,0.2739,0.887,"0.5301,0.2104,0.456,0.5094|0.0251,0.0554,0.2103,0.1979",955692,2022
2,0.0664,0.775,"0.068,0.431,0.2134,0.1873|0.646,0.4887,0.1849,0.1429",981289,2022
0,0.0,0.0,,791394,2021
0,0.0,0.0,,950975,2021
0,0.0,0.0,,861523,2020
0,0.0,0.0,,190068,1983
1,0.2568,0.872,"0.1757,0.3007,0.4916,0.5224",471501,2017
1,0.1539,0.935,"0.2813,0.3841,0.4008,0.3841",619430,2019
5,0.1039,0.917,"0.2255,0.5985,0.1782,0.1795|0.5117,0.5651,0.1725,0.1586|0.7564,0.5175,0.1594,0.1456|0.4063,0.2437,0.118,0.0968|0.0989,0.1698,0.1055,0.0942",95567,1964
0,0.0,0.0,,362844,1999
1,0.2487,0.81,"-0.0233,0.1211,0.5413,0.4594",27255,2008
7,0.0181,0.837,"0.4208,0.2456,0.071,0.0584|0.5501,0.1945,0.0697,0.0594|0.749,0.3477,0.0582,0.0524|0.3077,0.361,0.0537,0.0451|0.2197,0.3462,0.0435,0.0365|0.067,0.3638,0.0416,0.0353|0.156,0.3645,0.0385,0.0335",68503,2009
0,0.0,0.0,,109086,1989
1,0.0834,0.901,"0.1976,0.06,0.3027,0.2754",110976,1988
1,0.0117,0.906,"0.3381,0.2074,0.1125,0.104",30754,1978
2,0.0403,0.907,"0.7713,0.3207,0.1611,0.1449|0.6352,0.3574,0.1388,0.1221",201870,1989
1,0.003,0.61,"0.1035,0.5661,0.0597,0.0506",775483,2020
0,0.0,0.0,,275209,2008
2,0.0127,0.896,"0.6164,0.6168,0.0887,0.0724|0.4515,0.6298,0.0864,0.0727",340452,2015
1,0.2213,0.919,"0.1332,0.0182,0.4724,0.4685",826933,2021
0,0.0,0.0,,835746,2021
0,0.0,0.0,,39322,2010
1,0.1902,0.934,"0.0091,0.1946,0.479,0.3972",481379,2008
2,0.0143,0.775,"0.1795,0.474,0.0968,0.0783|0.4519,0.2347,0.0904,0.0742",97553,1974
3,0.026,0.911,"0.44,0.1468,0.143,0.1361|0.4839,0.4791,0.0739,0.0654|0.7492,0.5505,0.0437,0.0403",64980,2008
0,0.0,0.0,,88381,1987
0,0.0,0.0,,408538,2016
0,0.0,0.0,,323485,2014
1,0.4952,0.831,"0.0601,0.0234,0.867,0.5711",500985,2014
8,0.1614,0.931,"0.1806,0.2659,0.1859,0.1658|0.4155,0.2811,0.1878,0.1624|0.8153,0.3282,0.1796,0.1491|0.625,0.3184,0.1757,0.1493|0.8009,0.7209,0.1497,0.1294|0.6032,0.6771,0.1507,0.1223|0.0566,0.2194,0.0831,0.0693|0.9362,0.9151,0.0614,0.0568",723186,1999
1,0.0287,0.842,"0.4385,0.0811,0.1567,0.1833",359701,2015
0,0.0,0.0,,407284,2016
0,0.0,0.0,,575924,2017
2,0.0064,0.856,"0.4448,0.578,0.0638,0.0559|0.5403,0.5868,0.0558,0.0504",85197,1982
1,0.0814,0.874,"0.3597,0.1256,0.283,0.2876",160410,1972
0,0.0,0.0,,299540,1994
0,0.0,0.0,,829035,2021
0,0.0,0.0,,56090,2008
0,0.0,0.0,,166752,2011
0,0.0,0.0,,578744,2017
1,0.1026,0.917,"0.5642,0.0189,0.3558,0.2885",107872,2011
0,0.0,0.0,,349165,2001
1,0.0095,0.88,"0.5757,0.2408,0.1004,0.0951",758292,2020
0,0.0,0.0,,575466,2018
0,0.0,0.0,,859912,2021
1,0.1708,0.906,"0.2821,0.0853,0.4537,0.3766",954659,2022
0,0.0,0.0,,1002594,2021
1,0.5438,0.879,"0.1354,0.2448,0.7753,0.7014",76620,2009
0,0.0,0.0,,251384,1990
0,0.0,0.0,,504251,2019
0,0.0,0.0,,408464,1995
2,0.0112,0.882,"0.4618,0.5627,0.1057,0.0991|0.4725,0.2625,0.0311,0.0244",752444,2020
0,0.0,0.0,,235798,1972
1,0.1842,0.898,"0.515,0.4133,0.4268,0.4315",45101,2007
0,0.0,0.0,,868757,2021
1,0.0261,0.89,"0.6042,0.4626,0.173,0.1507",136468,1989
0,0.0,0.0,,968862,2022
1,0.077,0.831,"0.3306,0.3788,0.3175,0.2424",812557,2022
2,0.0544,0.921,"0.3723,0.1875,0.183,0.1629|0.1909,0.2707,0.1628,0.1509",956618,2021
0,0.0,0.0,,451697,2017
0,0.0,0.0,,898562,2021
4,0.0219,0.892,"0.4106,0.2691,0.0903,0.0758|0.2669,0.3174,0.09,0.0758|0.217,0.3203,0.0823,0.0679|0.1339,0.6354,0.0549,0.048",121620,1967
1,0.0167,0.894,"0.3892,0.2653,0.1445,0.1158",263309,2006
0,0.0,0.0,,513062,2019
1,0.1109,0.925,"0.3374,0.0201,0.3271,0.339",869710,2021
0,0.0,0.0,,110163,1993
0,0.0,0.0,,407460,2014
1,0.0469,0.857,"0.2356,0.0421,0.266,0.1762",173095,1972
1,0.0226,0.916,"0.5055,0.3039,0.1578,0.143",40877,2009
1,0.0542,0.9,"0.4323,0.3005,0.2642,0.205",967586,2022
0,0.0,0.0,,348587,2015
2,0.0179,0.881,"0.772,0.488,0.1182,0.0941|0.1253,0.4639,0.0897,0.0753",553172,2018
0,0.0,0.0,,29706,2008
0,0.0,0.0,,137746,2008
0,0.0,0.0,,41038,1958
0,0.0,0.0,,327363,2002
5,0.0249,0.892,"0.1413,0.4049,0.1077,0.092|0.2745,0.6465,0.0795,0.0757|0.1722,0.6939,0.0639,0.0535|0.0768,0.7035,0.057,0.0525|0.6186,0.7297,0.0533,0.0479",413766,2006
1,0.0595,0.703,"0.2867,0.1687,0.2488,0.239",461059,2015
5,0.1976,0.804,"0.2974,0.2988,0.4186,0.3507|0.4259,0.1336,0.1745,0.1358|0.2088,0.7919,0.1194,0.101|0.6755,0.8072,0.0925,0.0832|0.5207,0.8052,0.0949,0.0776",929118,2022
0,0.0,0.0,,1017380,2022
2,0.4291,0.724,"0.0013,0.0297,0.3583,0.7279|0.3715,0.0006,0.4655,0.3615",1022634,2021
4,0.2058,0.936,"0.5679,0.734,0.3027,0.2331|0.1353,0.6718,0.2481,0.2233|0.6265,0.4834,0.2434,0.2007|0.3639,0.3157,0.1968,0.1573",30729,1998
0,0.0,0.0,,210587,2013
4,0.0236,0.908,"0.2745,0.0877,0.0812,0.0801|0.5014,0.0529,0.0846,0.0739|0.6007,0.1367,0.0813,0.0689|0.6929,0.1677,0.0776,0.0682",316113,2015
0,0.0,0.0,,456253,2015
0,0.0,0.0,,464772,2017
3,0.1481,0.906,"0.4165,0.2113,0.288,0.2286|0.1228,0.064,0.2698,0.2222|0.5644,0.0022,0.1703,0.1308",456543,2015
1,0.3156,0.916,"0.0141,0.2577,0.576,0.5479",80290,2008
0,0.0,0.0,,108888,2001
0,0.0,0.0,,332464,2015
0,0.0,0.0,,491406,2017
2,0.2257,0.786,"0.0056,0.0439,0.4486,0.4863|0.8076,0.7094,0.0899,0.0834",46328,2007
1,0.0306,0.919,"0.4872,0.4517,0.1935,0.1579",71582,1986
1,0.5791,0.906,"0.0069,0.1174,0.7877,0.7352",763531,2020
0,0.0,0.0,,747706,2018
0,0.0,0.0,,1029843,2022
3,0.0479,0.845,"0.7579,0.4567,0.1738,0.1462|0.0662,0.4523,0.1513,0.1296|0.7179,0.1765,0.0575,0.0496",89722,2006
1,0.0206,0.796,"0.66,0.0835,0.1592,0.1291",303702,2014
0,0.0,0.0,,514538,2007
0,0.0,0.0,,414204,2012
1,0.0198,0.782,"0.5933,0.6982,0.1541,0.1285",50427,2009
1,0.0522,0.901,"0.373,0.1176,0.2423,0.2157",59220,2005
17,0.2007,0.921,"0.3741,0.6342,0.2843,0.243|0.7186,0.4202,0.1623,0.1401|0.0865,0.4216,0.1654,0.1332|0.0948,0.6961,0.1465,0.1265|0.7386,0.6836,0.1395,0.1257|0.1769,0.2579,0.1045,0.0909|0.4644,0.0389,0.0989,0.0904|0.7677,0.237,0.0844,0.0745|0.0878,0.2896,0.077,0.0711|0.3174,0.2809,0.0729,0.06|0.2639,0.1182,0.0597,0.0568|0.6861,0.2807,0.052,0.043|0.8914,0.2134,0.0513,0.0424|0.8795,0.8998,0.0499,0.0435|0.1505,0.8916,0.0508,0.0409|0.7878,0.1398,0.0512,0.0403|0.7516,0.9203,0.0508,0.0405",970512,2022
0,0.0,0.0,,253103,2009
1,0.2912,0.914,"0.2477,0.1303,0.5464,0.5328",110175,1986
0,0.0,0.0,,700544,2019
0,0.0,0.0,,628478,2019
0,0.0,0.0,,462300,2017
0,0.0,0.0,,147061,2001
4,0.0298,0.925,"0.4571,0.1562,0.098,0.0821|0.3575,0.2063,0.0958,0.0771|0.2004,0.1667,0.092,0.0786|0.6333,0.3203,0.0937,0.0762",218809,2006
0,0.0,0.0,,401106,2003
2,0.4758,0.924,"0.4735,0.299,0.5264,0.5336|0.2441,0.0219,0.483,0.4036",957804,2022
2,0.0331,0.911,"0.2151,0.0766,0.1534,0.1254|0.617,0.1228,0.1279,0.1083",627132,2012
1,0.0098,0.876,"0.5203,0.0333,0.1106,0.0887",122245,1985
0,0.0,0.0,,681181,2020
1,0.5528,0.653,"0.0874,0.4573,0.9372,0.5899",445680,2004
1,0.7586,0.86,"0.065,-0.036,0.9031,0.84",58806,2004
1,0.0698,0.796,"0.1264,0.0327,0.3022,0.231",250417,2007
0,0.0,0.0,,934438,2022
2,0.1144,0.873,"0.6461,0.6668,0.3051,0.2805|0.0622,0.8117,0.2012,0.1432",54595,2008
0,0.0,0.0,,490353,2009
6,0.2252,0.914,"0.4114,0.1116,0.3165,0.2784|0.2185,0.4258,0.3144,0.2694|0.0283,0.6502,0.1821,0.1686|0.8836,0.6938,0.1078,0.1002|0.7919,0.521,0.1027,0.0827|0.0731,0.0256,0.0531,0.045",1017469,2022
1,0.0084,0.881,"0.4413,0.1297,0.1008,0.0831",569367,2018
0,0.0,0.0,,645454,2020
0,0.0,0.0,,160305,1981
1,0.0127,0.815,"0.4059,0.0791,0.1006,0.1261",30893,1971
1,0.5578,0.866,"-0.0151,-0.1228,0.5535,1.0078",251365,1998
1,0.028,0.893,"0.425,0.1958,0.1777,0.1575",425628,2016
0,0.0,0.0,,88118,2010
0,0.0,0.0,,375238,2012
1,0.0388,0.918,"0.5194,0.2657,0.216,0.1796",979967,2022
0,0.0,0.0,,278682,2014
0,0.0,0.0,,567331,2018
1,0.0066,0.87,"0.3369,0.2377,0.0913,0.0724",39884,1974
7,0.031,0.901,"0.2011,0.0515,0.0961,0.078|0.4532,0.0265,0.0835,0.0722|0.8146,0.2352,0.0814,0.0708|0.0432,0.7085,0.07,0.0608|0.8772,0.7011,0.0578,0.0484|0.713,0.741,0.0527,0.0448|0.2522,0.7449,0.0533,0.0428",521595,1985
1,0.2595,0.811,"0.4793,0.0254,0.4907,0.5289",689478,2020
0,0.0,0.0,,489105,2016
0,0.0,0.0,,97974,1981
1,0.0433,0.807,"0.0095,0.0043,0.2396,0.1806",82173,1993
2,0.0386,0.905,"0.4107,0.2355,0.1604,0.1453|0.6029,0.2136,0.1413,0.1082",470757,2017
0,0.0,0.0,,83618,1994
0,0.0,0.0,,949569,2021
0,0.0,0.0,,201712,1976
0,0.0,0.0,,297631,2010
1,0.0059,0.671,"0.4784,0.496,0.0811,0.0725",58668,2009
4,0.4256,0.91,"0.5767,0.023,0.4067,0.4896|-0.0291,0.0118,0.4086,0.4601|0.3813,0.2293,0.1676,0.154|0.3215,0.3988,0.1146,0.1106",869016,2021
0,0.0,0.0,,683803,2020
1,0.4619,0.907,"0.2129,0.148,0.6786,0.6807",3412,1991
0,0.0,0.0,,106855,2011
0,0.0,0.0,,135810,2012
3,0.0223,0.901,"0.3288,0.645,0.1214,0.0917|0.6395,0.0697,0.0978,0.0773|0.4471,0.4991,0.065,0.056",338172,2014
1,0.0276,0.842,"0.4103,0.1096,0.1935,0.1425",306748,1990
0,0.0,0.0,,884093,2021
0,0.0,0.0,,581107,2008
0,0.0,0.0,,270880,2013
0,0.0,0.0,,614167,2020
3,0.0154,0.924,"0.7448,0.3801,0.0864,0.0702|0.5724,0.3197,0.0774,0.0643|0.2915,0.3785,0.0721,0.0601",76935,1992
3,0.055,0.923,"0.4568,0.627,0.1586,0.1368|0.6212,0.1337,0.1468,0.1225|0.7019,0.6922,0.1321,0.1162",125764,1998
0,0.0,0.0,,597889,2019
0,0.0,0.0,,841715,1996
0,0.0,0.0,,86685,1999
0,0.0,0.0,,28514,2002
1,0.0524,0.93,"0.1308,0.2147,0.2374,0.2208",771555,2020
6,0.0688,0.887,"0.0686,0.279,0.1401,0.1254|0.4649,0.3021,0.1348,0.1101|0.4982,0.0752,0.1252,0.1076|0.7234,0.0855,0.1231,0.0981|0.7874,0.3498,0.0943,0.0846|0.4255,0.5682,0.058,0.0486",896163,2021
0,0.0,0.0,,584106,2019
0,0.0,0.0,,56560,2009
2,0.0693,0.927,"0.4136,0.157,0.2068,0.1946|0.4237,0.4358,0.1749,0.166",681719,2020
4,0.0314,0.906,"0.2278,0.5559,0.1131,0.0921|0.5679,0.8481,0.1044,0.0838|0.4346,0.5478,0.0872,0.0706|0.8198,0.5966,0.0815,0.0742",362333,1988
1,0.292,0.823,"0.487,0.1008,0.5057,0.5773",273856,2013
0,0.0,0.0,,325454,2000
0,0.0,0.0,,945093,2022
1,0.4905,0.856,"0.1664,0.0083,0.7824,0.6268",105949,2009
3,0.2482,0.934,"0.3247,0.0406,0.4291,0.3932|0.7543,0.6968,0.2566,0.2862|0.0599,0.598,0.0847,0.0702",447956,2017
1,0.1009,0.916,"0.6651,0.1821,0.3313,0.3047",1019692,2022
2,0.028,0.67,"0.391,0.1805,0.1635,0.1527|0.6751,0.5825,0.0575,0.0527",178135,2012
2,0.0967,0.816,"-0.0014,0.6284,0.1797,0.2733|0.8318,0.6112,0.1668,0.2849",106148,2010
1,0.0124,0.884,"0.0273,0.0903,0.1174,0.1058",65059,1967
7,0.2025,0.915,"0.3397,0.2092,0.3698,0.2957|0.0333,0.1509,0.1764,0.191|0.7487,0.1215,0.1912,0.1644|0.1844,0.3765,0.1224,0.1087|0.6317,0.4546,0.0978,0.0836|0.7402,0.3979,0.0671,0.0563|0.777,0.345,0.0599,0.0461",747376,2020
0,0.0,0.0,,291367,1996
2,0.0184,0.895,"0.7686,0.2696,0.1071,0.0988|0.2075,0.2684,0.0916,0.0852",204577,2006
1,0.0288,0.934,"0.4282,0.3406,0.1754,0.1645",85973,1999
0,0.0,0.0,,139747,1996
0,0.0,0.0,,123313,1991
0,0.0,0.0,,147851,2010
0,0.0,0.0,,144402,1978
2,0.0398,0.905,"0.8275,0.2617,0.1734,0.1987|0.518,0.295,0.0778,0.0691",200872,2007
0,0.0,0.0,,94910,2011
0,0.0,0.0,,291370,2014
1,0.1014,0.624,"0.0017,0.4972,0.3178,0.319",975129,2022
