id,title,year,genre_names
181656,Asura,2012,"Animation, Drama, History, Horror"
958590,An Alien Claymation,2012,"Animation, Comedy, Horror, Science Fiction"
171823,Blood-C: The Last Dark,2012,"Action, Animation, Horror, Science Fiction"
803138,Rinkaku,2012,"Animation, Horror, Music"
424650,Affection,2012,"Animation, Horror"
201223,Blue Exorcist: The Movie,2012,"Action, Animation, Fantasy, Horror, Mystery"
560832,Endless,2012,"Animation, Horror"
819401,Sonnet of Delirium,2012,"Animation, Horror"
198757,The Amazing Adventures of the Living Corpse,2012,"Animation, Horror"
762838,UNICORN,2012,"Animation, Horror"
524623,Waiting,2012,"Animation, Horror"
649219,Sock 5: Three Skins Without Men,2012,"Animation, Horror"
94684,Gyo: Tokyo Fish Attack,2012,"Animation, Horror"
762826,TRIANGLE,2012,"Animation, Horror"
297610,Abraham Lincoln Vampire Hunter: The Great Calamity,2012,"Animation, Fantasy, Horror"
776718,Akerbeltz: The Witches and the Inquisitor,2012,"Animation, Drama, Fantasy, History, Horror"
614111,Grimm Fairy Tales Animated,2012,"Animation, Fantasy, Horror"
865502,All Catacombs Are Grey,2013,"Animation, Horror, Romance"
796284,Yuki Onna,2013,"Animation, Fantasy, Horror"
286387,Scooby-Doo! and the Spooky Scarecrow,2013,"Animation, Comedy, Family, Horror, Mystery"
444483,Vassalord.,2013,"Action, Animation, Comedy, Drama, Fantasy, Horror, Mystery"
329020,Extraordinary Tales,2013,"Animation, Horror, Mystery"
453899,Monsieur l'assassin X,2013,"Animation, Horror"
516327,MAID OF THE DEAD,2013,"Animation, Horror"
483303,Operator,2013,"Animation, Horror, Science Fiction"
195761,Foxed!,2013,"Adventure, Animation, Drama, Horror"
377787,The Present,2013,"Animation, Horror"
761953,"Komaneko, Home Alone",2013,"Action, Animation, Drama, Fantasy, Horror"
364489,Exordium,2013,"Animation, Fantasy, Horror"
209966,The Burning Buddha Man,2013,"Animation, Fantasy, Horror, Thriller"
352887,Canis,2013,"Animation, Horror"
228942,A Monsterous Holiday,2013,"Animation, Comedy, Family, Horror"
346175,Azarkant,2013,"Animation, Horror, Science Fiction"
289034,Growing Pains,2014,"Animation, Horror"
495419,Pickman's Model,2014,"Animation, Fantasy, Horror, Mystery"
529122,The Night of the Naporitan,2014,"Animation, Horror"
292106,"Mummy, I'm a Zombie",2014,"Animation, Fantasy, Horror"
796010,Birds Dream,2014,"Animation, Fantasy, Horror, Thriller"
381372,The Fog of Courage,2014,"Animation, Comedy, Horror"
327544,The Shutterbug Man,2014,"Animation, Horror"
519541,Saka Men,2014,"Animation, Horror"
636741,Coffee & Carnage,2014,"Action, Animation, Comedy, Horror"
647829,Meisou! Underworld,2014,"Action, Animation, Horror"
458071,Dracula's Angel,2014,"Animation, Horror"
513405,I Can't Breathe,2014,"Animation, Comedy, Horror"
269587,Steadfast Stanley,2014,"Adventure, Animation, Comedy, Horror"
530253,D Is for Deloused,2014,"Animation, Horror"
334351,The Mill at Calder's End,2014,"Adventure, Animation, Fantasy, Horror"
856613,Pillywag's Mansion,2014,"Animation, Comedy, Horror"
663629,Tempura,2014,"Animation, Horror"
349137,The Crimson Whale,2014,"Animation, Horror, Thriller"
251282,Mad God: Part 1,2014,"Animation, Fantasy, Horror"
284995,Scooby-Doo! Frankencreepy,2014,"Adventure, Animation, Comedy, Family, Fantasy, Horror, Mystery, Science Fiction"
998482,The Cask of Amontillado,2014,"Animation, Drama, Horror, Thriller"
300790,Don't Hug Me I'm Scared 3,2014,"Animation, Fantasy, Horror, Music"
447012,Complex,2014,"Animation, Horror"
291506,Supervenus,2014,"Animation, Comedy, Horror"
255384,Don't Hug Me I'm Scared 2,2014,"Animation, Fantasy, Horror, Music"
268690,Legend Quest: The Legend of the Guanajuato Mummies,2014,"Adventure, Animation, Comedy, Family, Horror"
370897,Whistle Stop,2014,"Animation, Horror"
801175,Terra Formars OAD (OVA),2014,"Animation, Fantasy, Horror, Science Fiction"
331031,The Digital Dead: Rise of the Zombies,2014,"Animation, Horror"
400464,Zepo,2014,"Animation, Horror, Thriller"
468685,Dream Catchers,2014,"Animation, Horror"
384698,Noblesse: The Beginning of Destruction,2015,"Animation, Comedy, Drama, Fantasy, Horror, Mystery"
342588,The Empire of Corpses,2015,"Animation, Horror, Mystery, Science Fiction"
750923,Murder at Makeout Point,2015,"Animation, Horror, Mystery, Romance"
836303,Kagewani,2015,"Animation, Horror, Mystery, Thriller"
598400,Missing Halloween,2015,"Animation, Horror"
746661,Cleaning Day,2015,"Animation, Horror"
836979,The Eve,2015,"Animation, Drama, Horror, Thriller"
826617,The House on Weirdfield St,2015,"Animation, Horror"
483685,Tokyo Ghoul: Jack,2015,"Action, Animation, Drama, Horror"
735514,Actual Case History,2015,"Animation, Horror"
999943,Night of the Beast (From Twenty Zillion Years Ago),2015,"Animation, Horror, Science Fiction"
517425,The Sad Man,2015,"Animation, Comedy, Drama, Horror"
365848,Escargore,2015,"Animation, Comedy, Horror"
357421,Isolated,2015,"Animation, Horror, Science Fiction"
483686,Tokyo Ghoul: Pinto,2015,"Action, Animation, Drama, Horror"
795957,Zonmi-chan: Halloween☆Special Movie!,2015,"Animation, Comedy, Horror"
329061,Teeth,2015,"Animation, Horror, Thriller"
797924,A WOMAN IN A FASHION BUILDING,2015,"Animation, Horror"
372891,Halloween Panic!,2015,"Animation, Family, Horror, TV Movie"
337719,Possessed,2015,"Animation, Comedy, Horror"
368051,Don't Hug Me I'm Scared 5,2015,"Animation, Fantasy, Horror, Music"
1003471,Muchuu Tousou,2015,"Animation, Horror"
731860,Paradise,2015,"Animation, Horror"
775857,Decent Work,2015,"Animation, Horror"
643395,The Butcher Man,2015,"Animation, Horror"
363890,Night of the Living Dead: Darkest Dawn,2015,"Action, Animation, Horror"
333824,Don't Hug Me I'm Scared 4,2015,"Animation, Fantasy, Horror, Music"
795962,Zonmi-chan: Meat Pie of the Dead,2016,"Animation, Comedy, Horror"
713660,In One Drag,2016,"Animation, Comedy, Horror"
762650,RoacH,2016,"Animation, Horror, Romance, Science Fiction, War"
585187,The Marshalls,2016,"Animation, Horror"
388045,The Legend of the Chupacabras,2016,"Action, Adventure, Animation, Family, Fantasy, History, Horror"
795987,Love Bites,2016,"Animation, Horror"
872980,Runnin' Away Gelée,2016,"Animation, Horror, Music"
796307,Bon Bon Fire,2016,"Animation, Fantasy, Horror"
838618,Screaming Class: Reborn,2016,"Animation, Horror"
796002,If Everyone Looked the Same,2016,"Animation, Comedy, Horror"
805063,Rotten Love,2016,"Animation, Horror"
836304,Kagewani: Shou,2016,"Animation, Horror, Mystery, Thriller"
861095,Preston,2016,"Animation, Horror, Music"
942596,Molar,2016,"Animation, Fantasy, Horror"
496437,The Digital Dead: Return of the Zombies,2016,"Animation, Horror, Romance"
409307,Howard Lovecraft & the Frozen Kingdom,2016,"Animation, Family, Fantasy, Horror"
515689,Dead World,2016,"Animation, Horror"
421708,The Absence of Eddy Table,2016,"Animation, Horror, Mystery, Romance"
508509,Last Act,2016,"Animation, Comedy, Drama, Horror"
890991,The Greenhouse,2016,"Animation, Fantasy, Horror"
486161,Roohangiz,2016,"Animation, Fantasy, Horror"
912165,Higanjima X,2016,"Animation, Fantasy, Horror"
382915,Night Stalker,2016,"Animation, Fantasy, Horror, Music, Science Fiction"
519870,Juliette,2016,"Animation, Horror"
371914,When Black Birds Fly,2016,"Animation, Horror, Science Fiction"
378362,Mad God: Part 2,2016,"Animation, Fantasy, Horror"
389868,Seoul Station,2016,"Animation, Drama, Horror"
402871,Don't Hug Me I'm Scared 6,2016,"Animation, Fantasy, Horror, Music"
552850,The Graveyard Shift,2016,"Animation, Horror"
936694,The Sleepover at Twelve,2016,"Animation, Horror, Mystery"
381355,Noblesse: Awakening,2016,"Action, Animation, Comedy, Drama, Fantasy, Horror, Mystery"
473741,The Night I Dance With Death,2017,"Animation, Horror, Music"
459217,The Servant,2017,"Animation, Drama, Fantasy, Horror, Thriller"
432130,Ao Oni The Animation,2017,"Animation, Horror"
300375,Borley Rectory,2017,"Animation, Documentary, Horror"
491277,Howard Lovecraft & the Undersea Kingdom,2017,"Adventure, Animation, Family, Fantasy, Horror"
417773,Spook Train: Room One – Curtains,2017,"Animation, Comedy, Horror"
465646,Boys On Film 16: Possession,2017,"Animation, Comedy, Drama, Fantasy, Horror, Romance"
465324,Don't Cry,2017,"Animation, Horror, Science Fiction"
505920,Other Lily,2017,"Animation, Horror"
496619,Blood Red Sandman,2017,"Animation, Horror"
491694,The Return of the Monster,2017,"Animation, Horror"
491390,Gorgon,2017,"Animation, Fantasy, Horror"
466192,Macabre at Lighthouse Lake,2017,"Action, Animation, Fantasy, Horror"
481931,One Hell Of A Party,2017,"Animation, Comedy, Horror"
709412,Insect,2017,"Animation, Horror"
480015,Madhouse Mitchel,2017,"Animation, Horror"
411549,Kuso,2017,"Animation, Comedy, Drama, Fantasy, Horror"
442018,Less Than Human,2017,"Animation, Comedy, Horror"
475899,Winston,2017,"Animation, Horror"
475254,Cerulia,2017,"Animation, Horror"
979853,El extraño caso del Dr. Toñito,2017,"Animation, Comedy, Horror"
719452,The Funhouse Waltz,2017,"Animation, Horror"
479365,Belial's Dream,2017,"Animation, Horror"
447858,I'm Scared,2017,"Animation, Comedy, Horror"
467859,Todd and the Book of Pure Evil: The End of the End,2017,"Animation, Comedy, Horror"
581471,The Garden,2017,"Animation, Fantasy, Horror"
797932,Nosferatu Maiden,2017,"Animation, Horror"
549766,Spook Train: Room Two – Cell-X,2017,"Animation, Comedy, Horror"
400136,Resident Evil: Vendetta,2017,"Action, Adventure, Animation, Horror, Mystery, Science Fiction"
797928,Faceless ~ Faceless Neighbour ~,2017,"Animation, Horror"
770491,Operator: Episode 2,2017,"Animation, Horror, Science Fiction"
985927,Junji Inagawa's Very Scary Stories,2017,"Animation, Horror"
558632,Little Donnie,2017,"Animation, Horror"
982462,Felonious Bolus,2017,"Animation, Horror"
911723,Higanjima X: Aniki,2017,"Animation, Fantasy, Horror"
531533,Midnight Story,2017,"Animation, Fantasy, Horror"
961081,Prison Lab,2018,"Animation, Horror"
985922,Gift Plus Minus,2018,"Animation, Horror"
569888,The Predator Holiday Special,2018,"Animation, Comedy, Horror, Science Fiction, TV Movie"
976988,Murphy’s Chupacabra Hole,2018,"Animation, Horror"
795939,Kowasugimasu.,2018,"Animation, Comedy, Horror, Music"
960678,Chainsaw Bunny: Deleted Scene,2018,"Animation, Horror"
564394,Crypto (Animated Short),2018,"Animation, Horror"
535370,The Haunted House: The Secret of the Cave,2018,"Adventure, Animation, Fantasy, Horror"
937617,Hypochondria,2018,"Animation, Drama, Horror"
568407,Mad God: Part 3,2018,"Animation, Fantasy, Horror"
536108,Aragne: Sign of Vermillion,2018,"Animation, Fantasy, Horror, Mystery"
582797,Inseyed,2018,"Animation, Horror"
750900,2012,2018,"Animation, Drama, Horror, Mystery, Romance"
476047,Umbilical World,2018,"Animation, Horror"
577485,CHAINSAW BUNNY,2018,"Animation, Horror"
541727,Strawberry Eaters,2018,"Animation, Horror"
911078,Monkey Peak,2018,"Animation, Horror"
534515,Calamity of a Zombie Girl,2018,"Action, Animation, Horror"
519159,Violence Voyager,2018,"Adventure, Animation, Comedy, Horror"
749396,That Makes Two of Us,2018,"Animation, Horror"
978913,Show For Children,2018,"Animation, Horror"
673268,The GMod Paranormal,2018,"Animation, Comedy, Horror"
561147,La noria,2018,"Animation, Fantasy, Horror"
512236,Chuck Steel: Night of the Trampires,2018,"Action, Animation, Comedy, Horror"
817814,A good Day Fan Film,2018,"Animation, Comedy, Crime, Drama, Horror, Music, Mystery, Romance, Thriller"
770623,SCHISM,2018,"Animation, Drama, Fantasy, Horror, Romance"
745422,Fear of the Deer,2018,"Animation, Horror"
539517,Constantine: City of Demons - The Movie,2018,"Action, Animation, Fantasy, Horror"
566611,Howard Lovecraft and the Kingdom of Madness,2018,"Adventure, Animation, Family, Fantasy, Horror"
767050,Trap Universe,2018,"Animation, Comedy, Horror, TV Movie"
626483,Mugworth,2018,"Animation, Fantasy, Horror"
566025,Ghoul Log,2018,"Animation, Horror"
537715,Sweet Dreams,2018,"Animation, Fantasy, Horror"
662956,Inside the Human Lab,2018,"Animation, Horror"
517226,Book of the Dead,2018,"Animation, Horror, Mystery"
499537,The Wolf House,2018,"Animation, Drama, Fantasy, Horror"
550321,My Little Goat,2018,"Animation, Fantasy, Horror"
512965,Feed Your Demons,2018,"Adventure, Animation, Horror, Mystery, Thriller"
550513,Bloody Fairy Tales,2018,"Animation, Horror"
570099,The Blessed,2018,"Animation, Drama, Horror"
569446,Wrapped,2018,"Animation, Comedy, Horror"
569095,Ms. Claus,2018,"Animation, Horror"
486024,Pizza Face,2018,"Animation, Horror"
548027,The Three Crow Boys,2018,"Animation, Horror"
527030,The Feather Pillow,2018,"Animation, Horror, Thriller"
550764,Hi-Five the Cactus,2018,"Animation, Horror, Music, Western"
568649,Wild Ride,2018,"Animation, Comedy, Horror"
561679,Maniac Landscapes,2018,"Animation, Horror, Mystery"
538250,The Silence of the Dans,2018,"Animation, Drama, Horror"
543393,Gacha Gacha,2018,"Animation, Comedy, Horror"
716072,Super Drags: Credo que Delícia!,2018,"Animation, Comedy, Horror"
560239,While You’re Asleep (My Weird Dreams Happen),2018,"Animation, Horror"
545914,Sunscapades,2018,"Animation, Comedy, Horror"
519137,The Night of Plastic Bags,2018,"Animation, Horror"
530178,Viral Blood,2018,"Animation, Comedy, Documentary, Horror"
567108,Mail,2018,"Animation, Horror"
567512,Crafty,2018,"Animation, Comedy, Horror"
567605,Eighteen Reindeer,2018,"Animation, Horror"
566417,Cavity,2018,"Animation, Horror"
606041,The Scuzzies,2019,"Animation, Horror"
592530,The Evil Marriage,2019,"Adventure, Animation, Fantasy, Horror"
769049,Portrait of a Lady,2019,"Animation, Drama, Horror"
768673,No Monsters Allowed,2019,"Animation, Family, Horror"
770010,Mekakure,2019,"Animation, Horror"
610894,Budfoot,2019,"Animation, Comedy, Horror"
764309,I Am He Who Created Himself,2019,"Animation, Horror"
596429,Solar Plexus,2019,"Animation, Fantasy, Horror, Science Fiction"
583230,Watermelon: A Cautionary Tale,2019,"Animation, Horror"
583100,The Colour,2019,"Animation, Drama, Horror, Science Fiction"
621829,Dog in the Woods,2019,"Animation, Drama, Horror"
934659,Sweet Dreams,2019,"Animation, Horror"
632977,The Haunted Swordsman,2019,"Animation, Horror"
651147,The Grave of St. Oran,2019,"Animation, Drama, Fantasy, Horror"
1032403,A Place Called Clayhill,2019,"Animation, Comedy, Family, Horror"
941189,Nav,2019,"Animation, Horror, Mystery"
574366,Wild Love,2019,"Animation, Comedy, Horror, Romance"
481084,The Addams Family,2019,"Animation, Comedy, Family, Fantasy, Horror"
606344,Attack of the Demons,2019,"Animation, Comedy, Horror"
644530,Washed,2019,"Animation, Horror"
578203,The Wings,2019,"Animation, Fantasy, Horror"
730627,Abstract Horror,2019,"Animation, Documentary, Horror"
723769,SleepyBear,2019,"Animation, Horror, Science Fiction"
747483,Don't Croak,2019,"Animation, Comedy, Horror"
696138,The Philosophy of Horror (Part I): Etymology,2019,"Animation, Documentary, Horror"
737595,616,2019,"Animation, Horror"
727161,The Undying Swan,2019,"Animation, Horror, Romance"
708962,El amigo Calabazo,2019,"Animation, Comedy, Horror"
712228,Malakout,2019,"Animation, Horror"
849284,I See You,2019,"Animation, Horror"
715210,Gholü,2019,"Animation, Horror, Music"
856081,The Mariachi and the Rattlesnake Witch,2019,"Animation, Horror, Music, Western"
366171,To Your Last Death,2019,"Animation, Horror"
733222,Cravings,2019,"Animation, Horror"
757564,Child's Play: Toy Story Massacre,2019,"Animation, Horror"
977500,library,2019,"Animation, Horror, Music"
722364,The Onion House,2019,"Animation, Fantasy, Horror"
728295,The Death Vendor,2019,"Animation, Drama, Horror"
690583,Armageddon,2019,"Animation, Comedy, Horror, Science Fiction"
633678,Night Bus,2019,"Animation, Horror, Thriller"
682261,The Animator,2019,"Animation, Horror"
615774,Scooby-Doo! Return to Zombie Island,2019,"Adventure, Animation, Comedy, Family, Fantasy, Horror, Mystery"
763320,SCARE PACKAGE,2019,"Animation, Horror, Music"
749427,This Dark Thought,2019,"Animation, Drama, Horror"
634854,Gryphon Animo,2019,"Adventure, Animation, Fantasy, Horror, Music"
802870,Finger Food,2019,"Animation, Horror"
670009,Welcome to Darkmoor,2019,"Animation, Horror, Thriller"
667408,Steel Cut Oats,2019,"Animation, Horror"
657191,Tomorrow I Will Be Dirt,2019,"Animation, Horror"
646843,Toe,2019,"Animation, Horror"
542580,Investigation 13,2019,"Animation, Horror, Thriller"
622838,From the Dead,2019,"Animation, Drama, Horror"
642921,Ingest,2019,"Animation, Horror"
966461,Bobby Pinwheel - The Movie,2020,"Animation, Horror"
869965,Geimu,2020,"Action, Animation, Horror, Science Fiction"
871132,Evil Blood,2020,"Animation, Horror"
880561,Routine,2020,"Animation, Comedy, Horror"
913027,Scarlet Red,2020,"Animation, Horror"
889278,The Passenger,2020,"Animation, Horror"
991544,Mermaids,2020,"Animation, Fantasy, Horror"
911897,"All Jerk, No Work",2020,"Animation, Comedy, Horror"
798130,The Whispering Box,2020,"Animation, Horror"
897675,Haunted,2020,"Animation, Comedy, Horror"
812323,The Room,2020,"Animation, Horror"
858655,Theourgia,2020,"Animation, Horror"
1033095,Secret Formula,2020,"Animation, Horror"
726333,The Bride of Frankenstein,2020,"Animation, Horror"
711468,Wade,2020,"Animation, Horror"
714798,Milk,2020,"Animation, Horror"
773982,Spookiz: The Movie,2020,"Animation, Comedy, Family, Horror"
715343,Six to Six,2020,"Animation, Horror"
716190,Dislocation,2020,"Animation, Drama, Horror"
716512,Curse of the Black Shuck,2020,"Animation, Fantasy, Horror"
756747,A Creepshow Animated Special,2020,"Animation, Fantasy, Horror, Mystery"
717679,Channel X Cartoon Show,2020,"Animation, Horror"
718075,Obverse and Reverse,2020,"Animation, Fantasy, Horror"
718114,DO NOT TOUCH,2020,"Animation, Fantasy, Horror"
720046,Cool Summer,2020,"Animation, Comedy, Horror"
723359,Adapt,2020,"Animation, Horror"
765126,Rocky Horror Remade,2020,"Animation, Comedy, Horror, Music, Science Fiction"
618352,DC Showcase: The Phantom Stranger,2020,"Action, Animation, Fantasy, Horror"
731818,Melted,2020,"Animation, Comedy, History, Horror"
707459,100.000 Acres of Pine,2020,"Animation, Horror"
700108,Collecting Heads,2020,"Animation, Comedy, Horror"
706712,Beauty Water,2020,"Animation, Drama, Horror"
679163,All You Can Eat,2020,"Animation, Horror"
742254,The Curse of Willow Song,2020,"Action, Adventure, Animation, Comedy, Drama, Fantasy, Horror, Thriller"
758803,OPAL,2020,"Animation, Horror, Music"
767251,Prey,2020,"Animation, Fantasy, Horror"
713703,"Wait, Wait, Don't Kill Me",2020,"Animation, Comedy, Horror, Science Fiction, Thriller"
741614,Ghost Dogs,2020,"Animation, Fantasy, Horror"
793081,Mermaid in a Jar,2020,"Animation, Horror"
738796,Hamster Hell 2,2020,"Animation, Comedy, Horror"
737376,The Gift,2020,"Animation, Horror"
768761,The Shape of the Things to Come,2020,"Animation, Comedy, Horror, Science Fiction"
821094,The Ghost Writer Show - The Call of Cthulhu,2020,"Animation, Fantasy, Horror"
741616,A Night in Camp Heebie Jeebie,2020,"Animation, Comedy, Horror"
784281,Bigfoot vs the Illuminati,2020,"Animation, Horror, Science Fiction"
655874,Wood Child and Hidden Forest Mother,2020,"Animation, Comedy, Fantasy, Horror"
719638,Pizza Delivery!,2020,"Adventure, Animation, Comedy, Horror"
674821,Frank & Zed,2020,"Animation, Horror"
481877,Creature from the Lake,2020,"Animation, Comedy, Horror, Science Fiction"
1032609,La clínica satánica del aborto,2020,"Animation, Comedy, Horror"
737384,Faust,2020,"Animation, Horror"
723771,I Never Saw Myself Again,2020,"Animation, Horror"
741670,The Feast,2020,"Animation, Horror"
658558,The Island of Giant Insects,2020,"Adventure, Animation, Drama, Horror, Mystery"
627661,Cranston Academy: Monster Zone,2020,"Adventure, Animation, Fantasy, Horror, Science Fiction"
769468,Jolly Girl,2020,"Animation, Comedy, Horror"
767526,Hansel and Gretel,2020,"Animation, Horror"
739627,My Room,2020,"Animation, Horror, Mystery"
764930,Filth,2020,"Action, Animation, Crime, Horror, Science Fiction"
764412,Margin of Terror,2020,"Animation, Comedy, Family, Horror"
773542,RESPAWN,2020,"Animation, Horror"
778720,The Clockwork Elves,2020,"Animation, Fantasy, Horror"
771266,The Wesley Verbank Octagon,2020,"Animation, Horror, Science Fiction"
782676,Plane Jane,2020,"Animation, Comedy, Horror"
761610,Swipe,2020,"Animation, Drama, Horror"
761581,The Dead Hands of Dublin,2020,"Animation, Crime, Horror"
780511,Extremely Cruel Sadistic Story: The Phantom of Love,2020,"Animation, Fantasy, Horror"
760891,Mum's Sweater,2020,"Animation, Horror"
742327,The Devil Had Other Plans (Act I),2020,"Animation, Horror"
743240,Black Forest Sanatorium,2020,"Animation, Fantasy, Horror"
744009,Nova,2020,"Animation, Drama, Horror, Science Fiction"
748343,Speed,2020,"Animation, Comedy, Horror"
761556,Arachnarche,2020,"Animation, Horror"
751401,Pork Chop,2020,"Animation, Comedy, Horror"
754450,Scaredy Cat,2020,"Animation, Comedy, Horror"
754777,The Devil and Tom Walker and Me,2020,"Animation, Horror, Mystery"
759622,The Devil Had Other Plans (Act II),2020,"Animation, Horror"
759753,I Ride My Bike When the Air is Crispy,2020,"Animation, Comedy, Horror, Music"
760344,"As In Heaven, So On Earth",2020,"Animation, Fantasy, Horror, Thriller"
770610,Waiting,2020,"Animation, Horror"
848553,The Bones,2021,"Animation, Horror"
874167,The Timekeepers of Eternity,2021,"Animation, Horror, Mystery, Science Fiction"
1023776,Perpétuo,2021,"Animation, Horror, Thriller"
843906,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,2021,"Animation, Comedy, Family, Fantasy, Horror, Mystery"
664594,Kill It and Leave This Town,2021,"Animation, Horror"
1023788,Caveira Dourada,2021,"Animation, Drama, Horror"
936092,GYARU TALK,2021,"Animation, Drama, Horror"
795522,The Spine of Night,2021,"Action, Animation, Fantasy, Horror"
954019,Long After Us,2021,"Animation, Fantasy, Horror"
955242,O Lasanha,2021,"Animation, Comedy, Horror"
960737,Horror of the Underworld,2021,"Animation, Horror"
961652,Shokuzai,2021,"Animation, Horror"
964735,Face the Music,2021,"Animation, Drama, Fantasy, Horror, Mystery"
992226,I Miss Her,2021,"Animation, Horror"
892150,Come and Learn with Pibby!,2021,"Animation, Horror"
989801,PINK BxxCH CLUB,2021,"Animation, Horror, Music"
988922,Minako's Room,2021,"Animation, Horror, Thriller"
986615,Fiancée,2021,"Animation, Drama, Horror"
858064,Night of the Animated Dead,2021,"Animation, Horror"
982778,Tío,2021,"Animation, Horror"
927409,The strange world of Gumball,2021,"Animation, Horror"
950765,New Tricks,2021,"Animation, Horror"
792916,Tales From the Dark,2021,"Animation, Documentary, Horror"
905020,Friends,2021,"Animation, Comedy, Horror"
639721,The Addams Family 2,2021,"Adventure, Animation, Comedy, Family, Fantasy, Horror"
825218,Burn Out,2021,"Animation, Horror"
748645,Wendigo,2021,"Animation, Horror"
894821,Pinocchio,2021,"Animation, Drama, Fantasy, Horror"
894011,Derecho,2021,"Animation, Horror"
825344,Rats in the Walls,2021,"Animation, Drama, Fantasy, Horror"
891761,Sprite Fright,2021,"Animation, Comedy, Horror"
889730,DARK DARK DARK,2021,"Animation, Horror"
825351,Trouble,2021,"Animation, Comedy, Horror"
911748,That Which Will Become of a Stolen Soul,2021,"Animation, Horror"
826099,dream journal 1,2021,"Animation, Fantasy, Horror, Mystery"
688616,Resurrection Corporation,2021,"Animation, Comedy, Horror"
871895,Curiosities,2021,"Animation, Horror"
827180,Ascetic,2021,"Animation, Horror"
871766,Hachimitsu Suicide Machine,2021,"Animation, Horror"
832397,Plandemic Series,2021,"Animation, Comedy, Horror"
762587,Climbing,2021,"Animation, Horror, Thriller"
856476,The Evil Little Thing,2021,"Animation, Comedy, Horror"
876235,Posted No Hunting,2021,"Animation, Horror"
869629,The Light That Shines,2021,"Animation, Drama, Horror"
900382,Line 17,2021,"Animation, Horror"
857726,Night of the Living Dread,2021,"Animation, Comedy, Horror"
904024,Stones,2021,"Animation, Horror"
958721,Soul Office,2021,"Animation, Comedy, Crime, Horror"
893910,The Exortwist,2021,"Animation, Comedy, Horror, Thriller"
785625,The Expected,2021,"Animation, Horror"
903388,An American gothic in London,2021,"Animation, Horror"
870186,Canvas,2021,"Animation, Horror"
814019,Monster Encounters,2021,"Animation, Horror"
876201,Memento Mori,2021,"Animation, Horror"
916142,Pearl,2021,"Animation, Horror"
812923,In The Darkness,2021,"Animation, Fantasy, Horror"
900384,Fear,2021,"Animation, Horror"
803204,Seasonal Severity,2021,"Animation, Drama, Horror, Thriller"
772786,Gunkworld,2021,"Animation, Comedy, Horror"
926899,The House,2022,"Animation, Comedy, Drama, Fantasy, Horror"
511817,Wendell & Wild,2022,"Adventure, Animation, Comedy, Fantasy, Horror"
1013132,KINEMORTOPHOBIA!,2022,"Animation, Documentary, Horror"
1008745,Acolchonado,2022,"Animation, Horror"
1000117,"I don't eat strawberries, I don't like the color",2022,"Animation, History, Horror, War"
992287,Ufa!,2022,"Animation, Comedy, Horror, Thriller"
846867,Mad God,2022,"Animation, Fantasy, Horror, Science Fiction"
1015505,Flesh,2022,"Animation, Horror, Thriller"
990695,The Land Between the Lakes,2022,"Animation, Horror"
1014237,"7ft, Hairy and Handsome",2022,"Animation, Horror"
973792,I Had a Dream of a House at Night,2022,"Animation, Horror"
1017858,Underfed,2022,"Animation, Horror, Thriller"
924975,Here Comes A Thought,2022,"Animation, Horror"
927848,Natural Occurrence,2022,"Animation, Drama, Horror, Thriller"
961020,Buzzkill,2022,"Animation, Comedy, Horror, Romance, Thriller"
587092,Unicorn Wars,2022,"Action, Animation, Comedy, Fantasy, Horror, War"
931329,All Consumed,2022,"Animation, Horror"
931341,Ring Around the Rosie,2022,"Animation, Horror"
1022887,A Wish Beyond Death,2022,"Animation, Drama, Horror"
828799,Tío,2022,"Animation, Horror"
1028140,The Weird,2022,"Animation, Horror, Music"
1017539,Le Temple,2022,"Animation, Horror"
944383,Peanut,2022,"Animation, Comedy, Horror"
1012362,Slasher Squad,2022,"Animation, Horror"
987975,SAVJ,2022,"Animation, Fantasy, Horror"
1028998,Scarecrow 2,2022,"Animation, Horror"
1020999,Instinct,2022,"Action, Animation, Drama, Horror"
966046,Kuro Blues,2022,"Animation, Fantasy, Horror"
1017732,Debris,2022,"Animation, Horror"
971237,Beware of the Ghost/Demon,2022,"Animation, Fantasy, Horror"
973539,Boisvert,2022,"Animation, Horror"
943580,Eye in the Woods,2022,"Animation, Horror"
1028098,Um Olho que Sonha,2022,"Animation, Horror"
32428,Lonesome Ghosts,1937,"Animation (manual — Disney short, missing from horror_movies genre join)"
161885,Betty Boop's Hallowe'en Party,1933,Animation (manual — Fleischer short)
175696,Felix the Ghost Breaker,1923,Animation (manual — Felix the Cat short)
378160,Abruptio,2024,"Animation, Horror, Thriller"
848826,Vodi,2025,"Horror, Drama, Animation"
976553,Pastacolypse,2023,"Animation, Comedy, Horror"
1066979,24:01,2023,"Animation, Horror, Drama"
1068552,Rotting Love,2023,"Animation, Drama, Romance, Horror"
1087726,Silent Night,2023,"Horror, Action, Animation"
1100203,Iron Within,2023,"Action, Science Fiction, Horror, Animation"
1106239,Perfect Dark,2023,"Horror, Animation"
1111627,At the Window,2023,"Horror, Animation"
1114117,Grenfell Adrift on an Iceberg,2023,"Animation, Horror"
1121020,Let's Be Friends,2023,"Horror, Animation"
1121059,Electra,2023,"Animation, Fantasy, Horror"
1128252,The House on the Borderland,2023,"Animation, Horror"
1129494,Microdosing,2023,"Science Fiction, Comedy, Horror, Animation"
