id,imdb_id,original_title,title,original_language,overview,tagline,release_date,poster_path,popularity,vote_count,vote_average,budget,revenue,runtime,status,adult,backdrop_path,genre_names,collection,collection_name
75318,tt0449599,Hood of the Living Dead,Hood of the Living Dead,en,"Death is only the beginning for the young victim of a drive-by shooting. Devastated at the loss of his younger brother Jermaine, scientific older sibling Ricky uses the situation as an opportunity to test an experimental serum designed to breathe new life into dead cells. Though Ricky's reanimation serum does indeed help to get his previously deceased younger brother back on his feet, Jermaine's insatiable hunger for human flesh soon spreads like wildfire throughout the neighborhood, leaving his older brother to find a way to halt the epidemic before the army of flesh-eaters become too powerful to be contained.","This time, not even the boys in da hood can stop them.",2005-01-01,/dAcvrETlNAkw2ClkAvAPx5o4c6X.jpg,0.5448,8,3.875,0,0,86,Released,False,,Horror,,
84235,tt0399762,Thunder of Gigantic Serpent,Thunder of Gigantic Serpent,en,"A secret formula that can cause plants and animals to expand a thousand-fold in size is stolen by a terrorist group. During a wild chase and shoot-out, the formula is lost. It's found by a little girl who accidently gives the formula to her pet snake. After the snake grows to an immense size, it follows and protects her. When the terrorists go after the girl, the snake begins destroying everything in its path.  Hong Kong cut and paste edit of the 1987 Taiwanese film ""大蛇王"" (King of Snake) with new scenes.","TODAY HE WAS ONLY A HOUSEHOLD PET, TONIGHT HE THREATENS TO DESTROY THE WORLD.",1988-04-15,/cK2hJQl2FC5V4valJhD7xDGbYTr.jpg,1.5581,8,5.4,0,0,89,Released,False,/e9YPpQpC1gbZLLsOLWYSvfu7i7n.jpg,"Action, Drama, Horror, Science Fiction",,
84951,tt0100943,Witchcraft Part II: The Temptress,Witchcraft Part II: The Temptress,en,"Witch from the first Witchcraft movie stalks the now teenage child. She attempts to kill his friends in order to slowly corrupt him to Satan. However the boy is able to defeat the evil Satanic witch, and not enter into Evil with her",,1990-05-20,/pbWTMYwYLxetFWmApRmadP4Ujx5.jpg,0.9581,19,4.0,80000,0,88,Released,False,/6xWzYOeZQpzjbqibPsYzdvZuwHE.jpg,Horror,203029,Witchcraft Collection
84999,tt0088822,Blood Beat,Blood Beat,en,"Sarah and her boyfriend have decided to spend Christmas at his home in rural Wisconsin. However, upon arriving, she begins to feel a strange presence around her, and a mysterious figure garbed in a Samurai outfit begins murdering the townsfolk.",Who can survive its reign of terror?,1983-03-18,/ym1N2A5CSJiZGaF3mfnUpmdltx5.jpg,1.2417,50,4.64,0,0,86,Released,False,/orOrFfaaQgBEY4Cq2iep4xxRvCI.jpg,Horror,,
86075,tt1552423,Jack the Reaper,Jack the Reaper,en,A group of unsuspecting teens face a railroad reaper in his desert carnival.,Ride at your own risk.,2013-08-06,/29xQAWSRuV89fefdcbf1qC0o25D.jpg,0.6115,18,4.5,0,0,88,Released,False,,Horror,,
87867,tt0211661,Terror Tract,Terror Tract,en,A real estate agent terrifies a couple with the grim fates of the previous owners of a house they're looking at.,Horror has a new home.,2000-10-18,/L3EUS8zLQ7tLiB7KtXN1le0WQc.jpg,2.4831,48,6.042,0,0,96,Released,False,/ufInwr1TStPD0MaLhDESTK2eQeW.jpg,"Horror, Thriller, Comedy, TV Movie",,
95609,tt0401742,Raptor Island,Raptor Island,en,A team of terrorist-fighting Naval officers in the South China Sea finds their struggle against the enemy taking a backseat to the fight of their lives when an horde of creatures thought to be extinct for millions of years descend upon them in an action-packed tale of man-versus-monster starring Steven Bauer and Lorenzo Lamas.,,2004-04-21,/m4OGa4swB8zZkup9GuAI4G5jZEw.jpg,0.946,17,4.029,0,0,89,Released,False,/2BasByKzMEkddgEv3rdqBWNjYbT.jpg,"Adventure, Horror, Action, Science Fiction, TV Movie",1494770,Planet Raptor Collection
97186,tt7631368,"I, Vampire","I, Vampire",en,A sensual trilogy of vampire stories from Wizard Entertainment.,,2000-10-17,/cl47LE7zYELjTzH7gfyvzBrCG5W.jpg,0.6602,7,4.214,10000000,0,85,Released,False,,Horror,,
108576,tt0237610,Il maestro del terrore,The Prince of Terror,en,A horror film director is forced to defend his family when a psychopath lays siege to their home.,,1989-01-01,/fCxyBzGLAAsl3SJb3r8YwnnXNm5.jpg,0.4844,9,6.111,0,0,86,Released,False,/q823QzbMraR3olKEC3vfsVwWc7v.jpg,"Horror, TV Movie",,
109174,tt0203139,Silent Predators,Silent Predators,en,"In 1979, a delivery truck makes its way up a lonely southern California highway in a storm, bound for the San Diego Zoo with a deadly tropical rattlesnake as cargo. When the truck suffers a blowout, the driver loses control and hits a tree, shattering the snake's aquarium in the back and the window separating the snake from the driver. The snake slithers into the front of the truck, kills the driver with its bite and then moves off into the forest. Flash forward to 1999. The small southern California town of San Vicente has grown from 6,000 to 30,000, and the rattler, which escaped nearby years ago, has bred. There are now 25,000 of these hybrid rattlesnakes, and they are slowly making their way downhill into the town, attracted by the movement of the blasting as the town paves its way toward progress. Progress, in this case, brings terror, in this tale originally penned by John Carpenter.",The hunt is on. You're the Prey.,1999-06-13,/h1rYsziZnMRzBLBv8LCU6YNzf4X.jpg,0.928,29,5.276,0,0,91,Released,False,/e5EMDeiWX6aiomuvMfaneZPmybk.jpg,"Horror, Thriller, TV Movie, Action",,
109377,tt0297426,Thanatopsis,Thanatopsis,en,Power saws and a heartbeat score this experimental light-and-color shot by Ed Emshwiller.,,1963-05-25,/fBesnA8YEC6ytEieHOFFf9i6NoT.jpg,0.7657,25,6.4,0,0,6,Released,False,,Horror,,
112238,tt1748018,Frankenstein: Day of the Beast,Frankenstein: Day of the Beast,en,"In a foggy winter morning, a raft brings a priest to an isolated island. He is getting paid to perform a wedding ritual under very mysterious conditions. The groom is Victor Frankenstein, and the young and beautiful bride is his cousin Elizabeth. Seven armed and dangerous mercenary soldiers have been hired to protect her against something huge that hides in the woods, awaiting for that wedding night to be consummated. Victor is the only one who knows the truth about their enemy. His secret will be paid with the life of his private army, whose men will die one by one, as the creature gets closer to his target: the bride.",An Island... A Bride... A Monster...,2011-11-21,/iuFED0bgSApFk4VVPMYBHTi5JOG.jpg,0.3198,10,5.6,0,0,92,Released,False,,Horror,,
116946,tt0823726,The Wailer,The Wailer,en,"On their way to Mexico, six students are stranded in a small town where years before a tragedy took place.",The Legend of La Llorona,2006-06-20,/wFsqE0TXqEayvuVApk6RE8ZQzeA.jpg,1.406,113,6.779,250,0,90,Released,False,/ojUcopHB8HUJXs1VrynZcxrk3Sd.jpg,Horror,459212,The Wailer Collection
126503,tt0276064,Devil Woman,Devil Woman,en,A woman is born with the power to control snakes. She uses these powers to seek revenge on the villagers who killed her parents along with the help of a local gang.,,1970-03-07,/i7F3Mp606zwVJtE9QkfQDBUqkjH.jpg,0.3266,4,6.5,0,0,94,Released,False,/6YICMXl6OmTmdiPHrfHMg5okiWg.jpg,Horror,,
127188,tt0383012,Timesweep,Timesweep,en,"A group of people enter an old movie studio and are suddenly confronted with a variety of strange phenoma. Among other things they are transported through time and the building is surrounded by a deadly acid fog . The filmmakers also throw Roman centurions, alien spaceships and giant killer roaches at the hapless explorers, decimating the groups one by one.",They Ran Out of Time... and Into Terror!,1987-01-01,/1RP8uqJQ83iJb4tjus0f6jzV3Wb.jpg,0.6381,9,3.0,0,0,82,Released,False,/iN9oJg4oJP0Njba9GVQH7bch8LH.jpg,Horror,,
131938,tt0819093,Delivery,Delivery,en,"Disturbed loner Montgomery Goth struggles to maintain his sanity while working a thankless job as a pizza delivery man. Montgomery's miserable life perks up after he meets the girl of his dreams in the form of the sweet Bibi. However, things go awry and Montgomery's inner demons push him to go off the murderous deep end.",We Deliver in 30 Minutes or Your Killing is Free.,2006-04-23,/7tqY5ur1IVDz5as7DOjco2UNPbf.jpg,0.7363,4,5.75,250000,0,100,Released,False,,Horror,,
154566,tt0100917,Wheels of Terror,Wheels of Terror,en,"A small town is terrorized by an unknown stranger who kidnaps and abuses little girls. When her only child is kidnapped right in front of her, the school bus driver begins the desperate chase to catch the criminal.",Evil waits. With the motor running.,1990-07-11,/6GrFOtHRD5kXFxuLnqM1W2esjqx.jpg,0.891,19,4.842,0,0,85,Released,False,/5ho9CyxueDVeB6RElyJj2TzztAS.jpg,"Thriller, Horror, TV Movie",,
157268,tt0319271,Death Doll,Death Doll,en,A woman is stalked by a killer who is obsessed with leaving dolls at the scene of the crime.,"With each terror comes a death, with each death comes a doll. The Death Doll!!!",1989-09-01,/jUU4cnuBvFtTuSSWNRGZhwDerlO.jpg,0.3507,6,5.5,0,0,82,Released,False,/wHBsdYwefn6S4XjFoLBkP7tO5dp.jpg,Horror,,
158129,tt1508349,The Occultist,The Occultist,en,"When a group of med students go to take their final exams, they find themselves subjects of a twisted and bloody Satanic ritual led by their professor. It's up to two of them to save all.",,2009-12-31,/dlM609imb2G0S2ei7taEPINYk8q.jpg,0.8028,5,5.2,250000,0,75,Released,False,,Horror,1559382,The Occultist Collection
169360,tt1073242,Nympha,Nympha,en,"Sarah is a young American who travels to Italy to join the New Order convent as a cloister nun and to prepare for an arduous spiritual journey. But on the path to finding God, Sarah begins having nightmares and visions of a troubled young nun and soon discovers the New Order's sordid, sinister past.",Same Lord. New Messiah.,2007-07-12,/nMjSXn7BhovczYuO0cKlgjmkQQr.jpg,0.6222,10,4.45,0,0,91,Released,False,,Horror,,
169406,tt0481543,Hollywood Kills,Hollywood Kills,en,"Insane, reclusive director/producer terrorizes people who come to Hollywood by twisting their dreams into fiendish torture in his own private ""studio"".","Lights, Camera, Murder...",2006-03-15,/kdwyo8EyE4nedc0ow72mq1AxcOq.jpg,0.6608,6,3.667,200000,0,84,Released,False,,Horror,,
172798,tt0156372,Blood Thirsty,Blood Thirsty,en,"When a beautiful woman and her roommate cross the line from hot blooded passion to chilling seduction, they enter a realm where their dreams are forbidden and their appetites become insatiable for blood.",Roommates Can Be Murder.,1999-04-26,/wsAxchKXcvcNsj0BHuJn5igZh0M.jpg,0.7779,8,2.875,0,0,98,Released,False,/aROJ6uZeWYHCDp8RsXA71aBEGce.jpg,"Thriller, Horror",,
176990,tt2202569,Sorority Party Massacre,Sorority Party Massacre,en,"In danger of losing his badge, a big city detective agrees to aid a small town sheriff in a routine missing persons investigation only to discover that at least one girl has gone missing in this sleepy fishing town each year for the last twenty years. When a body finally emerges on the lake and suspects literally crawl out of the hills, the two lawmen realize they’re being toyed with and to make things worse, the killer seems to have set his eyes on a group of sorority girls who are not only isolated by the lake, but have their own nefarious plans in mind. Outnumbered and out of options, the two lawmen must solve the mystery of the missing girls or suffer the same fate.",This party is B.Y.O.B,2012-12-01,/1RVY4sGoo7TxFUjngply7PeMJAf.jpg,0.0657,44,4.182,0,0,103,Released,False,/cYmmNJdeNfMGACdnV0hMn6Q7IbD.jpg,"Thriller, Horror",,
194209,tt5823524,Crocodile Fury,Crocodile Fury,en,"Witch Monica has the power to resurrect vampire that can destroy everything that exists on earth. The situation worsens when Monica starts working with Cooper, the master of the seas. Cooper sends man-eating crocodiles also capable of taking human form to create chaos. Only Jack, an honest man, can end the horrific killings. This Tomas Tang production steals a bunch of footage from the Thai film Krai Thong 2 (1985).",A MYTH OF REAL TERROR,1988-01-30,/aGEwX06Ab9YJomhqFeeqtgvo4I9.jpg,0.4388,10,5.8,0,0,91,Released,False,/vZHYkWDZ3iy7gDkVaU9LrWzAN2h.jpg,"Horror, Action",,
222641,tt1418824,Visions,Visions,en,"A Police SWAT troop is entering an abandoned factory where a sadistic serial killer named 'The Spider' detained his victims. The entire squad is massacred and for Doctor Leemen, psychiatrist and profiler, is the last unbearable defeat. So, he decide to leave the case and return to his ancient work in a Psychiatric clinic for teenagers. Here he treats Matthew, a sensible and introvert boy that awakes from a coma, who begins to have visions about the crimes of 'The Spider'. Matt and his friend Nick contact Hope, a young journalist that investigate about Spider's murders. Matching Hope's knowledge and Matthew's visions, they have the elements to resolve the case. Studying Matthew's visions and nightmares, they follow the killer's death's spiral from the beginning to the unavoidable face to face that hides a terrible secret.",A psychological thriller that keeps you trapped right to the terrifying end.,2009-09-25,/zhgGzdYDBZ4BJlHc4VKkcFbHFCq.jpg,0.3504,5,3.0,0,63937,108,Released,False,/v4N8kRscNR4bSFHAJj8TsSwcKSt.jpg,Horror,,
237015,tt0113609,Last Gasp,Last Gasp,en,"A ruthless real estate developer is possessed by the violent spirits of the Native American tribesmen he massacred, which force him to go on an indiscriminate killing spree against his will.",Pray you never hear the...,1995-08-30,/8WJ2lUlAVk9WnKmMAzgMNCfjtAP.jpg,0.9885,27,4.852,0,0,93,Released,False,/rRyKmbpYYNUfvGwn8XoN1gqJF1d.jpg,"Horror, Thriller",,
265240,tt1954930,Evil Never Dies,Evil Never Dies,en,Ex-gangster Harry Payne confronts his violent past and vengeance from beyond the grave.,,2014-01-13,/rRVk2HCiHxKecmSOe0BbFMvNvuV.jpg,0.4051,9,4.3,0,0,73,Released,False,,"Horror, Thriller",,
284262,tt1180174,Liberty,Liberty,en,"Born with valuable and powerful abilities, a young woman escapes a confidential, brutal experiment. Federal agents will stop at nothing to capture her.",Liberty was free. Now we've got her.,,/t3PnVs1uWl0LuoJT6JRwClguRXu.jpg,1.1977,0,0,0,0,0,Planned,False,,"Thriller, Horror, Science Fiction",,
292636,tt2606614,A Cry from Within,A Cry from Within,en,Sebastien is a psychological horror story about dark secrets destroying people and their families from the inside out.,A Tormented Soul Never Dies,2014-04-03,/qNcy80yVh52WLmo0VumkzCOl0tJ.jpg,0.5495,13,3.8,450,0,96,Released,False,,"Thriller, Horror, Mystery",,
339917,tt0113175,The Girl with the Hungry Eyes,The Girl with the Hungry Eyes,en,"A fashion model in the 1930s, who owns an Art Deco Miami hotel, kills herself when her fiancé is unfaithful to her. 60 years later she returns to life as a vampire, when the hotel is scheduled for demolition. Using her sexuality as bait, she looks for victims.",,1995-01-01,/dJKLUZ5tpErxrp9Njzj3AyUPshM.jpg,0.5795,10,4.1,0,0,84,Released,False,,Horror,,
376258,tt23147084,The Oval Portrait,The Oval Portrait,en,"A woman finds herself possessed by the soul of another woman trapped inside a painting. Based on a work by Edgar Allan Poe, aka The Oval Portrait.",A Haunting Tale of Love from Beyond the Grave!,1973-01-01,/5Ugp1PHxRaeYDUctCaxFrA9mWW2.jpg,0.6302,14,3.8,0,0,86,Released,False,/6v2Id7TkJ3Ak8iEtUq4KQL7J6FP.jpg,Horror,,
416470,tt4785524,Bikini Mayhem,Bikini Mayhem,en,"A young college student and hopeful full-time professional model will soon realise that to find fortune and fame in this cut-throat profession, she'll need to go to great extents to accomplish her dreams.",,2015-06-05,/mLs6lmlZjgYJjkTqYK4xenxblbR.jpg,1.2974,8,2.375,0,0,78,Released,False,,"Thriller, Horror",,
423144,tt4113846,Delusion,Delusion,en,Three years after the death of Frank's wife a mysterious woman appears. As their attraction grows Frank struggles with reality and his loss. He tries to start over not knowing his choices could lead him to his own downfall.,,2016-10-17,/yIU8XDnf5ObvpZoAzv85V55jzhG.jpg,1.9315,6,4.167,0,0,85,Released,False,/cHqW7H2Nzez4JEwKKTo0CYQtEla.jpg,"Mystery, Drama, Horror",,
