id,title,original_title,year,reason,n_candidates
1565756,Do Not Watch This Film,Do Not Watch This Film,2025,no_title_year_match,0
1566522,The Creature,The Creature,2025,no_title_year_match,0
1569796,Star Shark Squad,Star Shark Squad,2025,no_title_year_match,0
1571124,Screamityville: A Frightseeing Tour,Screamityville: A Frightseeing Tour,2025,no_title_year_match,0
1571731,The Tall-N-Short Halloween Special - Vol. VI,The Tall-N-Short Halloween Special - Vol. VI,2025,no_title_year_match,0
1571931,Midwest Angelica,Midwest Angelica,2025,no_title_year_match,0
1575401,The Cult of the Antichrist,The Cult of the Antichrist,2025,no_title_year_match,0
1575406,Gacy's House,Gacy's House,2025,no_title_year_match,0
1575410,Nightmare Released,Nightmare Released,2025,no_title_year_match,0
1583360,Come To Brazil,Come To Brazil,2025,no_title_year_match,0
1591158,VideoNapped,VideoNapped,2023,no_title_year_match,0
1593002,"It’s Not the House, It’s My Mother","It’s Not the House, It’s My Mother",2023,no_title_year_match,0
1604261,The Seed of the Whampire,The Seed of the Whampire,2025,no_title_year_match,0
1606966,Unity for Nostalgia,Unity for Nostalgia,2025,no_title_year_match,0
1646290,Etouffe-moi Seul,Etouffe-moi Seul,2025,no_title_year_match,0
1658267,Pinwydd,Pinwydd,2025,no_title_year_match,0
1664530,Theater in Quarantine: The Phantom of the Opera,Theater in Quarantine: The Phantom of the Opera,2025,no_title_year_match,0
1677112,Youming Flowers Bloom,Youming Flowers Bloom,2025,no_title_year_match,0
1680371,The Mummy Creeps,The Mummy Creeps,2024,no_title_year_match,0
1707748,Late At Night,Late At Night,2023,no_title_year_match,0
1715382,Generation Loss: The Social Experiments (Founder's Cut),Generation Loss: The Social Experiments (Founder's Cut),2024,no_title_year_match,0
1725258,"Those Days Gone By, Forget Them and Sleep","Those Days Gone By, Forget Them and Sleep",2025,no_title_year_match,0
1727787,Found Footage #1,Found Footage #1,2024,no_title_year_match,0
1730682,Lifeforms,Lifeforms,2025,no_title_year_match,0
1734127,As Dark As Us,As Dark As Us,2024,no_title_year_match,0
1250854,Duped (The Jezbel Experience),Duped (The Jezbel Experience),2026,no_title_year_match,0
1282686,Whispered Voices,Whispered Voices,2026,no_title_year_match,0
1445246,REEL,REEL,2026,no_title_year_match,0
1465155,Amityville Alone,Amityville Alone,2026,no_title_year_match,0
1471251,Intrusion,Intrusion,2026,no_title_year_match,0
1530929,Over the Rainbow,Over the Rainbow,2026,no_title_year_match,0
1532053,Samhain,Samhain,2026,no_title_year_match,0
1545812,Watergate,Watergate,2026,no_title_year_match,0
1573153,Fall Dies,Fall Dies,2026,no_title_year_match,0
1606871,"Knock, Knock, Knock","Knock, Knock, Knock",2026,no_title_year_match,0
1606969,Banana: The Whole Bunchy Affair,Banana: The Whole Bunchy Affair,2026,no_title_year_match,0
1607468,Into the Spiral,Into the Spiral,2026,no_title_year_match,0
1615290,The Nursing Home,The Nursing Home,2026,no_title_year_match,0
1622520,biarkan aku ganti,biarkan aku ganti,2026,no_title_year_match,0
1625875,The Chattanooga Syndrome - NOCLIP 3,The Chattanooga Syndrome - NOCLIP 3,2026,no_title_year_match,0
1627299,Mapleshade Stories,Mapleshade Stories,2026,no_title_year_match,0
1637260,Hoppy Ending,Hoppy Ending,2026,no_title_year_match,0
1637971,The Colored Experiment (Film Edition),The Colored Experiment (Film Edition),2026,no_title_year_match,0
1638528,The Coohatch,The Coohatch,2026,no_title_year_match,0
1640477,G2.22,G2.22,2026,no_title_year_match,0
1643458,when i go i want it to hurt,when i go i want it to hurt,2026,no_title_year_match,0
1646522,Come In From the Cold,Come In From the Cold,2026,no_title_year_match,0
1646650,Kodak,Kodak,2026,no_title_year_match,0
1649517,What Lurks In the Shadows,What Lurks In the Shadows,2026,no_title_year_match,0
1654803,Channel 9 FM,Channel 9 FM,2026,no_title_year_match,0
1659399,House of Leaves,House of Leaves,2026,no_title_year_match,0
1660952,My Body is a Prison,My Body is a Prison,2026,no_title_year_match,0
1661127,She Fell Asleep and Dreamt of a Library,She Fell Asleep and Dreamt of a Library,2026,no_title_year_match,0
1664807,Don't Make Friends,Don't Make Friends,2026,no_title_year_match,0
1677050,2 hours of On This Spot files to sleep to (or if you’re really high),2 hours of On This Spot files to sleep to (or if you’re really high),2026,no_title_year_match,0
1679959,The Second Skeleton,The Second Skeleton,2026,no_title_year_match,0
1683446,Break Out,Break Out,2026,no_title_year_match,0
1688202,Night of the Blood Curse,Night of the Blood Curse,2026,no_title_year_match,0
1688495,The Shadowman's Nightmare,The Shadowman's Nightmare,2026,no_title_year_match,0
1691931,LAKESVILLE MOVIE,LAKESVILLE MOVIE,2026,no_title_year_match,0
1696147,Incident At Grandma's,Incident At Grandma's,2026,no_title_year_match,0
1697835,WE WHO HUNGER,WE WHO HUNGER,2026,no_title_year_match,0
1704110,M.E.N.A.G.E.R.I.E,M.E.N.A.G.E.R.I.E : A Presentable Liberty,2026,no_title_year_match,0
1706084,the grievance of the day,the grievance of the day,2026,no_title_year_match,0
1711104,Agatha,Agatha,2026,no_title_year_match,0
1714195,Devils Lake,Devils Lake,2026,no_title_year_match,0
1723448,Himalaya: Black Ice Edition,Himalaya: Black Ice Edition,2026,no_title_year_match,0
1728171,Berber,Berber,2026,no_title_year_match,0
1728239,The Mineco Movie,The Mineco Movie,2026,no_title_year_match,0
1728338,The Creeps III,The Creeps III,2026,no_title_year_match,0
1728343,Doll Killer 4,Doll Killer 4,2026,no_title_year_match,0
1729087,The Shrimp-Off,The Shrimp-Off,2026,no_title_year_match,0
1299747,"""I Don't Wanna Do This Anymore""","""I Don't Wanna Do This Anymore""",2027,no_title_year_match,0
1490000,The Stars That Fade,The Stars That Fade,2027,no_title_year_match,0
1505506,Rocky Wake,Rocky Wake,2027,no_title_year_match,0
1525218,Narco Shark 3,Narco Shark 3,2028,no_title_year_match,0
1573756,The Hollow Season,The Hollow Season,2027,no_title_year_match,0
1597138,The Fields of Abbottsville,The Fields of Abbottsville,2027,no_title_year_match,0
1636855,Fish in a Barrel,Fish in a Barrel,2027,no_title_year_match,0
1659742,All Legs,All Legs,2027,no_title_year_match,0
1680924,Soft Things Rot,Soft Things Rot,2027,no_title_year_match,0
1711651,Carver,Carver,2027,no_title_year_match,0
1729815,The Marked Room,The Marked Room,2028,no_title_year_match,0
27772,"Play Dead, Inc.","Play Dead, Inc.",1998,no_title_year_match,0
44954,A Little Death,A Little Death,2010,no_title_year_match,0
126512,The Dark Angel,The Dark Angel,1987,no_title_year_match,0
136705,Amerikill,Amerikill,1999,no_title_year_match,0
251721,Final Destinations,Final Destinations,1990,no_title_year_match,0
272350,The Gothfather,The Gothfather,2010,no_title_year_match,0
272810,The Pizza Man,The Pizza Man,2001,no_title_year_match,0
273675,A Ripper in Canada: Paranormal Hauntings in the Great White North,A Ripper in Canada: Paranormal Hauntings in the Great White North,2014,no_title_year_match,0
275804,Goosebumps: Scary House,Goosebumps: Scary House,2005,no_title_year_match,0
279428,Beranak Dalam Kubur,Beranak Dalam Kubur,2013,no_title_year_match,0
281114,Nenek Bongkok Tiga,Nenek Bongkok Tiga,2012,no_title_year_match,0
302644,Blood Effects,Blood Effects,2013,no_title_year_match,0
354325,Govan Ghost Story,Govan Ghost Story,1989,no_title_year_match,0
365537,Blood Sacrifice,Blood Sacrifice,2002,no_title_year_match,0
379565,Kids And The Occult,Kids And The Occult,1994,no_title_year_match,0
418266,The Vampire's Curse,The Vampire's Curse,1998,no_title_year_match,0
419279,The Witching,The Witching,1983,no_title_year_match,0
429031,Black Mass of the Brain,Black Mass of the Brain,2016,no_title_year_match,0
444913,Strangled 6,Strangled 6,1998,no_title_year_match,0
444972,The Archer,The Archer,1997,no_title_year_match,0
451331,Dive into Doom,Tauchfahrt ins Verderben,2013,no_title_year_match,0
452499,Tangerine Dream: Inferno,Tangerine Dream: Inferno,2004,no_title_year_match,0
471177,Game Changer: The Legacy of Saw,Game Changer: The Legacy of Saw,2015,no_title_year_match,0
478819,Zombie Lust,Zombie Lust,2002,no_title_year_match,0
479331,The Perils of Penelope,The Perils of Penelope,1994,no_title_year_match,0
496865,Re-Animator of the Living Dead,Re-Animator of the Living Dead,2015,no_title_year_match,0
502940,Graveyard Rot,Graveyard Rot,1992,no_title_year_match,0
531502,Funnel Web Family Refrigerated,Funnel Web Family Refrigerated,2016,no_title_year_match,0
575514,Werewolf of Carle Place,Werewolf of Carle Place,2013,no_title_year_match,0
579156,Lunch Meat,Lunch Meat,1992,no_title_year_match,0
594030,Mystic Demon Killer,Mystic Demon Killer,2019,no_title_year_match,0
594094,Death O Lantern: The Remake,Death O Lantern: The Remake,2019,no_title_year_match,0
618418,Deadly Encounter,Deadly Encounter,1997,no_title_year_match,0
643502,Rien the Serial Killer,Rien the Serial Killer,2008,no_title_year_match,0
645510,Klaus The Devil's Primate,Klaus The Devil's Primate,2014,no_title_year_match,0
659158,Purveyors Of Blood,Purveyors Of Blood,2004,no_title_year_match,0
669974,Ashley,Ashley,2020,no_title_year_match,0
674895,Sludge Warriors,Sludge Warriors,2019,no_title_year_match,0
704262,An Evening with my Great Aunt Bedelia,An Evening with my Great Aunt Bedelia,2012,no_title_year_match,0
708706,Feed Your Head! Lose Your Head!,Feed Your Head! Lose Your Head!,2020,no_title_year_match,0
717859,Bara,Bara,2018,no_title_year_match,0
721257,Channel 309 (1-3),Channel 309 (1-3),2019,no_title_year_match,0
728690,The Intercessor,The Intercessor,1983,no_title_year_match,0
732550,In Search of the Real Frankenstein,In Search of the Real Frankenstein,2006,no_title_year_match,0
735423,TAKAYAMANIA EMPIRE II,TAKAYAMANIA EMPIRE II,2019,no_title_year_match,0
742191,Autophobia,Autophobia,2020,no_title_year_match,0
757360,How to Build a Haunted House,How to Build a Haunted House,1985,no_title_year_match,0
759802,A Soundass Halloween,A Soundass Halloween,2020,no_title_year_match,0
766069,Fright Night of the Living Dead,Fright Night of the Living Dead,1986,no_title_year_match,0
771820,The Monstrologist,O Monstrólogo,2015,no_title_year_match,0
791335,Lord of the Shadows,Lord of the Shadows,1990,no_title_year_match,0
802657,Dracula Is Not Dead,Dracula Is Not Dead,2017,no_title_year_match,0
805748,Wilderness,Wilderness,1996,no_title_year_match,0
812341,FUBAR Vol. 1,FUBAR Vol. 1,2014,no_title_year_match,0
822075,The Tenderizer,The Tenderizer,2001,no_title_year_match,0
828192,Kidnapped and Chloroformed Again,Kidnapped and Chloroformed Again,2000,no_title_year_match,0
834192,I Speak for the Dead: The Legacy of Jigsaw,I Speak for the Dead: The Legacy of Jigsaw,2018,no_title_year_match,0
842819,The Hair Witch Project,The Hair Witch Project,1999,no_title_year_match,0
865008,A Darker Light,A Darker Light,1996,no_title_year_match,0
881800,The Hound of Hannibal: An American Werewolf,The Hound of Hannibal: An American Werewolf,2020,no_title_year_match,0
882157,The Black Beyond,The Black Beyond,1992,no_title_year_match,0
896662,Banned & Exposed 200X II,Banned & Exposed 200X II,2005,no_title_year_match,0
904669,Dying IV,Dying IV,1989,no_title_year_match,0
934611,Sheets of Gore,Sheets of Gore,2018,no_title_year_match,0
936852,The Ominous Project Universe Presents: CARNAGE,The Ominous Project Universe Presents: CARNAGE,2021,no_title_year_match,0
958633,Archimime!,Archimime!,2021,no_title_year_match,0
973970,Deathday,Deathday,1971,no_title_year_match,0
975026,Welcome Home,Welcome Home,1971,no_title_year_match,0
977639,Within 304,Within 304,2003,no_title_year_match,0
982498,Elvira's Movie Macabre: The Satanic Rites Of Dracula,Elvira's Movie Macabre: The Satanic Rites Of Dracula,2010,no_title_year_match,0
1006453,Witchfinder 2,Witchfinder 2,2008,no_title_year_match,0
1012855,Kidnapped & Chloroformed Coeds,Kidnapped & Chloroformed Coeds,1998,no_title_year_match,0
1017752,The Shackled Demon Project,The Shackled Demon Project,2022,no_title_year_match,0
1027876,No Sleep: Fragments of Horror,No Sleep: Fragments of Horror,2021,no_title_year_match,0
1029539,"100 Best Kills: Texas Birth Control, Dick Destruction","100 Best Kills: Texas Birth Control, Dick Destruction",2022,no_title_year_match,0
1034245,APOPHENIA,APOPHENIA,2022,no_title_year_match,0
1035882,Cannibal Sacrifice 2,Cannibal Sacrifice 2,2010,no_title_year_match,0
1037017,Dead Body Man Chronicles,Dead Body Man Chronicles,2008,no_title_year_match,0
1037684,Cicada: I Was a Teenage Horror Movie!,Cicada: I Was a Teenage Horror Movie!,2022,no_title_year_match,0
1038092,John Doe: Video Diary of a Serial Killer,John Doe: Video Diary of a Serial Killer,2017,no_title_year_match,0
1038454,DVD,DVD,2016,no_title_year_match,0
1040938,The Sleep Study Murders,The Sleep Study Murders,2016,no_title_year_match,0
1042091,The Witch of Devils Canyon,The Witch of Devils Canyon,2017,no_title_year_match,0
1042114,They're Gone,They're Gone,2022,no_title_year_match,0
1042158,Hoax,Hoax,2022,no_title_year_match,0
1042678,Toilet Paper Soldiers,Toilet Paper Soldiers,2021,no_title_year_match,0
1047376,Valley of Sickness and Death,Valley of Sickness and Death,2022,no_title_year_match,0
1050988,Hadron,Hadron,2016,no_title_year_match,0
1052907,Trepidation,Trepidation,2015,no_title_year_match,0
1054422,Blamed,Blamed,2022,no_title_year_match,0
1055384,Maniacal Night,Maniacal Night,2022,no_title_year_match,0
1061347,3: All Hallow's Eve,3: All Hallow's Eve,2014,no_title_year_match,0
1069869,Suicide School Girls,Suicide School Girls,2003,no_title_year_match,0
1071607,Tales of the Undead,Tales of the Undead,1985,no_title_year_match,0
1078479,The Harvester,The Harvester,1992,no_title_year_match,0
1078492,One for the Road,One for the Road,1995,no_title_year_match,0
1089235,The Man Who Went Missing in Black Hawk County,The Man Who Went Missing in Black Hawk County,2020,no_title_year_match,0
1098008,Horrifying Tales From the Dead,Horrifying Tales From the Dead,2020,no_title_year_match,0
1100841,Sailor Fight!,Sailor Fight!,1993,no_title_year_match,0
1100849,Sailor Fight!,Sailor Fight!,2014,no_title_year_match,0
1109928,Necrophiliac and the Killer Gimps,Necrophiliac and the Killer Gimps,2018,no_title_year_match,0
1113305,Slay Ride,Slay Ride,2022,no_title_year_match,0
1113412,Guinea Pig: Slaughter Special,Guinea Pig: Slaughter Special,1988,no_title_year_match,0
1115037,453%%#$**---,453%%#$**---,2021,no_title_year_match,0
1117178,Majestic Mountains,Majestic Mountains,2010,no_title_year_match,0
1125639,"The Haunted Jizo of Shimo-Mizuno, Sayama City","The Haunted Jizo of Shimo-Mizuno, Sayama City",2022,no_title_year_match,0
1138689,The Eyes of the Panther,The Eyes of the Panther,1989,no_title_year_match,0
1144180,Bloody Bluefield,Bloody Bluefield,1998,no_title_year_match,0
1144279,Crypts,Crypts,2018,no_title_year_match,0
1150497,Shock-X-Treme Vol 2: Death.com,Shock-X-Treme Vol 2: Death.com,2006,no_title_year_match,0
1151692,Mondo Shock 2,Mondo Shock 2,2021,no_title_year_match,0
1151713,The Horror House Cult Murders,The Horror House Cult Murders,2009,no_title_year_match,0
1152303,Ravenwing & Cybercop vs Spellbynder,Ravenwing & Cybercop vs Spellbynder,1999,no_title_year_match,0
1152639,Watch Them Die Slowly,Watch Them Die Slowly,2021,no_title_year_match,0
1164563,Return of the Redneck Zombies,Return of the Redneck Zombies,2017,no_title_year_match,0
1166592,Neethraa,Neethraa,2020,no_title_year_match,0
1167553,Frankenstein (I Swear on My Mother's Eyes) The True Story,Frankenstein (I Swear on My Mother's Eyes) The True Story,1983,no_title_year_match,0
1167764,Sympathy,Sympathy,2004,no_title_year_match,0
1169439,"Strange Encounters: Vampires, UFOs and Hauntings","Strange Encounters: Vampires, UFOs and Hauntings",2010,no_title_year_match,0
1170919,Pizza Express,Pizza Express,1999,no_title_year_match,0
1172491,Skinny Puppy: Last Rights Backing Film,Skinny Puppy: Last Rights Backing Film,1992,no_title_year_match,0
1172493,Skinny Puppy: Too Dark Park Backing Film,Skinny Puppy: Too Dark Park Backing Film,1990,no_title_year_match,0
1173124,Pill Head Ed,Pill Head Ed,2020,no_title_year_match,0
1173316,The Silver Scream 2: Welcome to Horrorwood,The Silver Scream 2: Welcome to Horrorwood,2021,no_title_year_match,0
1183096,Elvira’s Movie Macabre: Night Of The Living Dead,Elvira’s Movie Macabre: Night Of The Living Dead,2010,no_title_year_match,0
1186362,The Man Who Would Be Michael,The Man Who Would Be Michael,2019,no_title_year_match,0
1187937,Halloween Top 20,Halloween Top 20,2016,no_title_year_match,0
1188626,Operation Storm Cloud,Operation Storm Cloud,2005,no_title_year_match,0
1189016,A Haunting on Adams Street: The Haunted Saginaw Museum,A Haunting on Adams Street: The Haunted Saginaw Museum,2022,no_title_year_match,0
1195715,Psychoville Halloween Special,Psychoville Halloween Special,2010,no_title_year_match,0
1205119,Ghostwriter: Attack of the Slime Monster,Ghostwriter: Attack of the Slime Monster,1995,no_title_year_match,0
1206952,Shocktail Hour: Werewolves! Zombies! ...and Blobs!,Shocktail Hour: Werewolves! Zombies! ...and Blobs!,2022,no_title_year_match,0
1213042,Manananggal,Manananggal,1984,no_title_year_match,0
1215712,Suburban Strangler,Suburban Strangler,2004,no_title_year_match,0
1220973,Realm of the Bizarre,Realm of the Bizarre,1999,no_title_year_match,0
1223357,Mummy A Gore Gore,Mummy A Gore Gore,1986,no_title_year_match,0
1223359,Cokehead The Soda Slasher,Cokehead The Soda Slasher,2008,no_title_year_match,0
1226585,Godzilla Resurrection,Godzilla Resurrection,2018,no_title_year_match,0
1228244,Nightmare City,Nightmare City,1984,no_title_year_match,0
1236249,Dead Guys 2: Blind Date,Dead Guys 2: Blind Date,2005,no_title_year_match,0
1239491,Sinema,Sinema,2014,no_title_year_match,0
1239817,W.A.V.E.'s Triple Feature,W.A.V.E.'s Triple Feature,2018,no_title_year_match,0
1247276,The Torture Memos,The Torture Memos,2021,no_title_year_match,0
1253367,The starving dead,The starving dead,2001,no_title_year_match,0
1256600,Club Dead Presents: The Dead Files,Club Dead Presents: The Dead Files,1990,no_title_year_match,0
1258604,Bigfoot In Kentucky,Bigfoot In Kentucky,2021,no_title_year_match,0
1259560,Party Levitation,Party Levitation,2021,no_title_year_match,0
1259895,Psychotic Bimbo,Psychotic Bimbo,1998,no_title_year_match,0
1262718,Twisted Weekend III: Slacker Holocaust,Twisted Weekend III: Slacker Holocaust,2003,no_title_year_match,0
1265633,Curse of the Wolf,Curse of the Wolf,2004,no_title_year_match,0
1272407,Killer sprite mega movie.,Killer sprite mega movie.,2022,no_title_year_match,0
1277427,Glomer,Glomer,2022,no_title_year_match,0
1278924,The Great Satan At Large (666israel),The Great Satan At Large (666israel),1991,no_title_year_match,0
1281640,Plantasma,Plantasma,2022,no_title_year_match,0
1287025,The Last Lonely Man,The Last Lonely Man,1969,no_title_year_match,0
1293005,The Terrorists,The Terrorists,1998,no_title_year_match,0
1300172,The Passion of Dracula,The Passion of Dracula,1980,no_title_year_match,0
1309747,FortySix,FortySix,2015,no_title_year_match,0
1315974,The Jersey Devil: Monster in the Pines,The Jersey Devil: Monster in the Pines,2020,no_title_year_match,0
1316590,"Seducer of the Night: Terror in the summer resort, bloodsucking fangs for blonde beauties","Seducer of the Night: Terror in the summer resort, bloodsucking fangs for blonde beauties",1982,no_title_year_match,0
1317781,At The Edge Of Darkness,At The Edge Of Darkness,2010,no_title_year_match,0
1320604,Hauntings,Hauntings,2002,no_title_year_match,0
1327541,George Romero's Golden Tales 2,George Romero's Golden Tales 2,1995,no_title_year_match,0
1328527,Welcome To My Vibe,Welcome To My Vibe,2021,no_title_year_match,0
1339155,George Romero's Golden Tales 3,George Romero's Golden Tales 3,1995,no_title_year_match,0
1339159,George Romero's Golden Tales,George Romero's Golden Tales,1993,no_title_year_match,0
1354783,Necrosluts,Necrosluts,2001,no_title_year_match,0
1365740,Desolation,Desolation,2022,no_title_year_match,0
1369744,KCAL Halloween Scream,KCAL Halloween Scream,1997,no_title_year_match,0
1373173,Cold Hands,Cold Hands,1991,no_title_year_match,0
1374767,28 Months After,28 Months After,2010,no_title_year_match,0
1384139,Hitwoman,Hitwoman,1998,no_title_year_match,0
1384614,Wet and Wild 1,Wet and Wild 1,1993,no_title_year_match,0
1390583,The Hammer Trailer Collection,The Hammer Trailer Collection,1999,no_title_year_match,0
1392630,Witchfinder 3,Witchfinder 3,2016,no_title_year_match,0
1398669,The Grisly Crimes of Dollman,The Grisly Crimes of Dollman,2021,no_title_year_match,0
1398943,The Mysterious Madame Zola,The Mysterious Madame Zola,2010,no_title_year_match,0
1399072,Sweeney Todd: the Demon Barber of Fleet Street,Sweeney Todd: the Demon Barber of Fleet Street,2009,no_title_year_match,0
1402358,The Hypnotic Spy,The Hypnotic Spy,1997,no_title_year_match,0
1417712,The Bikini Girl Killer,The Bikini Girl Killer,2010,no_title_year_match,0
1428606,Deadbangers,Deadbangers,1994,no_title_year_match,0
1429283,Night of the Living Dead Live,Night of the Living Dead Live,2020,no_title_year_match,0
1429429,The Death of the Killer Papangu,The Death of the Killer Papangu,2014,no_title_year_match,0
1431446,Lost Love,Lost Love,1995,no_title_year_match,0
1435585,Invisible Psycho,Invisible Psycho,2019,no_title_year_match,0
1435755,Nightmare on Beacon Street,Nightmare on Beacon Street,1996,no_title_year_match,0
1436559,Elvira's Movie Macabre: Legacy of Blood,Elvira's Movie Macabre: Legacy of Blood,1982,no_title_year_match,0
1437118,10/32,10/32,2021,no_title_year_match,0
1439182,Rodan! The Flying Monster,Rodan! The Flying Monster,1957,no_title_year_match,0
1439434,Dead Boys Club 2,Dead Boys Club 2,2003,no_title_year_match,0
1439929,Jaret's 2022 Halloween Special,Jaret's 2022 Halloween Special,2022,no_title_year_match,0
1440137,Simulacrum,Simulacrum,1993,no_title_year_match,0
1446781,A Night to Dismember: The Original Cut,A Night to Dismember: The Original Cut,2018,no_title_year_match,0
1447506,The Golem,The Golem,1960,no_title_year_match,0
1455078,KCW: Cold November Pain,KCW: Cold November Pain,2021,no_title_year_match,0
1455634,Naughty Dreams of Miss Owen,Naughty Dreams of Miss Owen,1987,no_title_year_match,0
1461690,Analogue Aneurysm,Analogue Aneurysm,2019,no_title_year_match,0
1463635,Terror Tapes,Terror Tapes,2021,no_title_year_match,0
1465119,Graves,Graves,2016,no_title_year_match,0
1467276,"""Midnight Stories 3"" - The Birthday Party","""Midnight Stories 3"" - The Birthday Party",2020,no_title_year_match,0
1472426,Jogger's Nightmare,Jogger's Nightmare,2016,no_title_year_match,0
1480129,Perforations 2001,Perforations 2001,2001,no_title_year_match,0
1480140,Perforations 2001 Part 2,Perforations 2001 Part 2,2001,no_title_year_match,0
1509057,Sun Dog,Sun Dog,1993,no_title_year_match,0
1510954,Nuclear Death: Unalive in Texas,Nuclear Death: Unalive in Texas,1990,no_title_year_match,0
1517854,Angel Abuse,Angel Abuse,2020,no_title_year_match,0
1518962,French Kills,French Kills,2015,no_title_year_match,0
1537732,Synthwave Horror: Night Of The Living Dead,Synthwave Horror: Night Of The Living Dead,2018,no_title_year_match,0
1540652,The New Necktie Strangler,The New Necktie Strangler,2011,no_title_year_match,0
1545469,Echoes From The Grave,Echoes From The Grave,2022,no_title_year_match,0
1548647,Big Wakes of Horror,Big Wakes of Horror,2004,no_title_year_match,0
1549019,Evil Night,Evil Night,2003,no_title_year_match,0
1549071,Roommatez,Roommatez,2002,no_title_year_match,0
1551756,"Hey, Melissa!","Hey, Melissa!",2022,no_title_year_match,0
1554394,Lizard's Leg and Owlet's Wing,Lizard's Leg and Owlet's Wing,1962,no_title_year_match,0
1554844,Grizzly Redux,Grizzly Redux,2005,no_title_year_match,0
1560057,The Pharmacist,The Pharmacist,2007,no_title_year_match,0
1562195,Stories From Tír na nÓg,Stories From Tír na nÓg,2021,no_title_year_match,0
1575465,The Master of the Discipline,The Master of the Discipline,1984,no_title_year_match,0
1578424,New Year's Day,New Year's Day,2008,no_title_year_match,0
1592491,Night of the Living Dead: 30th Anniversary Edition 1999,Night of the Living Dead: 30th Anniversary Edition 1999,1999,no_title_year_match,0
1608097,The Ungrateful Dead,The Ungrateful Dead,2010,no_title_year_match,0
1613002,The Slenderman,The Slenderman,2013,no_title_year_match,0
1613145,The Peeping Nun,The Peeping Nun,2002,no_title_year_match,0
1616669,The Shed Part Two,The Shed Part Two,1987,no_title_year_match,0
1620030,Never Ever EVER Alone,Never Ever EVER Alone,2017,no_title_year_match,0
1632384,Silent Hill 2: The Movie,Silent Hill 2: The Movie,2014,no_title_year_match,0
1639192,The Chopper,The Chopper,1971,no_title_year_match,0
1645114,Deadrock Zombies,Deadrock Zombies,1995,no_title_year_match,0
1646442,The Ominous Project Universe Presents: Monsters Are Real,The Ominous Project Universe Presents: Monsters Are Real,2020,no_title_year_match,0
1649704,Something in the Cellar,Something in the Cellar,1969,no_title_year_match,0
1649727,Taste of Evil,Taste of Evil,1971,no_title_year_match,0
1650098,The Sons and Daughters of Tomorrow,The Sons and Daughters of Tomorrow,1971,no_title_year_match,0
1650115,The Last Witness,The Last Witness,1971,no_title_year_match,0
1650124,The Shattered Eye,The Shattered Eye,1971,no_title_year_match,0
1655673,Dracula,Dracula,2002,no_title_year_match,0
1655937,The Hardcore Collection,The Hardcore Collection,2000,no_title_year_match,0
1657117,Non Compos Mentis (Not of Sound Mind),Non Compos Mentis (Not of Sound Mind),2003,no_title_year_match,0
1659151,The Cry of Mann,The Cry of Mann,2017,no_title_year_match,0
1661191,Going Under Part 2,Going Under Part 2,1998,no_title_year_match,0
1662495,The Rocky Horror Pixel Show,The Rocky Horror Pixel Show,2022,no_title_year_match,0
1663979,Scream Again,Scream Again,1998,no_title_year_match,0
1669469,Ticci Toby,Ticci Toby,2018,no_title_year_match,0
1669999,Alien Butchers,Alien Butchers,2022,no_title_year_match,0
1676367,Come To Brazil,Come To Brazil,2019,no_title_year_match,0
1680041,To Face Reality: A Scare You Trilogy,To Face Reality: A Scare You Trilogy,2007,no_title_year_match,0
1680368,Exandria Unlimited: Calamity,Exandria Unlimited: Calamity,2022,no_title_year_match,0
1681395,BLOODGOD,BLOODGOD,2013,no_title_year_match,0
1687720,The Groundhog's Day Massacre 2,The Groundhog's Day Massacre 2,1990,no_title_year_match,0
1688634,Dead is dead,Dead is dead,2000,no_title_year_match,0
1693137,Serurta,Serurta,2022,no_title_year_match,0
1701052,Dodgy and Abandoned,Dodgy and Abandoned,2019,no_title_year_match,0
1703073,Bible Black: New Testament,Bible Black: New Testament,2004,no_title_year_match,0
1706110,Amityville Horror House,Amityville Horror House,2021,no_title_year_match,0
1707736,Beetlejuice The Musical. The Musical. The Musical.,Beetlejuice The Musical. The Musical. The Musical.,2018,no_title_year_match,0
1711077,Hiding in Plain Sight,Hiding in Plain Sight,2021,no_title_year_match,0
1716852,Bent: Volume One,Bent: Volume One,2002,no_title_year_match,0
1722917,Thunderbirds: Attack of the Alligators!,Thunderbirds: Attack of the Alligators!,1966,no_title_year_match,0
1735570,Akhari Page,Akhari Page,2006,no_title_year_match,0
418253,Trapped!,,1994,no_title_year_match,0
752291,CROWN OF THE ARCHONS,,2017,ambiguous_n=2,2
897260,The Project,,2017,no_title_year_match,0
1591150,Cycle,,2024,no_title_year_match,0
1630746,The Strangers,,2026,no_title_year_match,0
1158427,Temptation,,2005,no_title_year_match,0
1214934,Enigma,,2003,no_title_year_match,0
249602,The Beast,กองกอย พันธุ์นรกดูดวิญญาณ,2004,suggest_err HTTPError,0
448645,Nightmare from Snake,狂蟒凶靈,2003,suggest_err HTTPError,0
784147,Ile Alatau,Заилийский Алатау,2021,suggest_err HTTPError,0
831529,Preys of Torture,เหยื่อทรชน,1987,suggest_err HTTPError,0
862789,Garin Movie Project,การิน ปริศนาคดีอาถรรพ์,2012,suggest_err HTTPError,0
916042,"Shinshu, A Curse Video Legend: 13 Infectious Straw Dolls",心霊投稿　真集　呪いの動画伝説　伝染するわら人形編　13本,2020,suggest_err HTTPError,0
