id,title,year,stored_path,current_path,match,status
18773,Doppelganger,1993,/kdMJhjqAlwJekpp8jGu6Lk3Tfy6.jpg,/2JBlzmEzvclTkrn6tMB0Hg9N9RU.jpg,0,ok
18775,Demon Seed,1977,/wNWFsP7lJkt3whm1BrjSerg8RR.jpg,/8rAbL1cI5TYB1RmXsPPHnLwnDsi.jpg,0,ok
18779,Death on Demand,2008,/k7FBcdbwtt6WRKmo7txo2Jvk3o8.jpg,/k7FBcdbwtt6WRKmo7txo2Jvk3o8.jpg,1,ok
18781,The Haunting in Connecticut,2009,/dTfL0YbTa7S59vZYmWbk6UofHkI.jpg,/dTfL0YbTa7S59vZYmWbk6UofHkI.jpg,1,ok
18801,Haunted,1995,/5sJyBJafGtBuvHv6zkXsTFtA3vu.jpg,/5sJyBJafGtBuvHv6zkXsTFtA3vu.jpg,1,ok
18841,The Lost Skeleton of Cadavra,2001,/nGUjqu7DotLx6yfakAeqaj8D1FO.jpg,/nGUjqu7DotLx6yfakAeqaj8D1FO.jpg,1,ok
18851,The Cat and the Canary,1939,/np28IFNSYQCGkMkab9tLFaGb3K6.jpg,/np28IFNSYQCGkMkab9tLFaGb3K6.jpg,1,ok
18870,Minotaur,2006,/nwSYtZNc42WaqOzkMpSuZ4NElJr.jpg,/nwSYtZNc42WaqOzkMpSuZ4NElJr.jpg,1,ok
18882,Man-Thing,2005,/kfPPnOygXSGaBFpsCUyu7xQdkoO.jpg,/kfPPnOygXSGaBFpsCUyu7xQdkoO.jpg,1,ok
18932,Knock Knock,2008,/iBK1pAXm5yXn29mOCmfhgSXjmxi.jpg,/wt8YMw0T3nQcjplvf1A7qxhOYJ3.jpg,0,ok
18966,Love at First Bite,1979,/5quhwEJGiHbRReo1ymO5vfDM6xo.jpg,/e4RDjX46zJ0sfh5wZW1rrKkezXJ.jpg,0,ok
18969,Demon Hunter,2005,/gmJDBFezwErCfavgS4ulZaRbpd2.jpg,/bSqKoqa3yQ3EVPOD9jgElaXYffG.jpg,0,ok
18979,Captain Kronos: Vampire Hunter,1974,/soF2Ue7lrp4LeG4bkmx0AjPeWbt.jpg,/4i6vRcVl9sE3W7ouQ8KC2B5NiJD.jpg,0,ok
18983,"Godzilla, King of the Monsters!",1956,/19RDmhX6LtzMxv0KXXAU1IBIvvA.jpg,/19RDmhX6LtzMxv0KXXAU1IBIvvA.jpg,1,ok
18987,The Hunchback of Notre Dame,1923,/3oheTQrTuqS1jPUW6GOc65ZbM5u.jpg,/3oheTQrTuqS1jPUW6GOc65ZbM5u.jpg,1,ok
18990,The Mummy,1959,/w3XEtgi8W9tuPQnLVFCPVxtweyC.jpg,/w3XEtgi8W9tuPQnLVFCPVxtweyC.jpg,1,ok
18998,Darkman II: The Return of Durant,1995,/fSI2DIvqidbUzfG04NAqnidC53f.jpg,/kEQ6FWjvDnIl6sK88LCDcTwwjWr.jpg,0,ok
19002,Darkman III: Die Darkman Die,1996,/7UTbVyodmaN7BEbkO12EJy24yAy.jpg,/hURMKPp4FRlmbafRlo2iejquT0o.jpg,0,ok
19010,Deep Evil,2004,/n3xvm2mXnsXjqV0KL3JVv88MXlO.jpg,/lDVN7COOtcjtGXRy0qMLIbRRApQ.jpg,0,ok
19058,Down,2001,/jWPmTnu1zXZO3IFGIvNLQtjOkr7.jpg,/jWPmTnu1zXZO3IFGIvNLQtjOkr7.jpg,1,ok
19064,Once Bitten,1985,/eK3dxRrMQGpZ1kLD9wdyOI8urFZ.jpg,/eK3dxRrMQGpZ1kLD9wdyOI8urFZ.jpg,1,ok
19066,Rest Stop: Don't Look Back,2008,/kXe8PPETH134KOWYW50OrwG6nPH.jpg,/kXe8PPETH134KOWYW50OrwG6nPH.jpg,1,ok
19085,Vulgar,2002,/aLdezroGbHDP0w0jOLwxXjgrgma.jpg,/aLdezroGbHDP0w0jOLwxXjgrgma.jpg,1,ok
19116,Asylum,2008,/7BqosTy8fBZxoo06vuCAnRKwXUs.jpg,/7BqosTy8fBZxoo06vuCAnRKwXUs.jpg,1,ok
19142,The Return of Swamp Thing,1989,/uGZ5R3e12QrMmPxjwEqQGsQ9qCT.jpg,/5sm1Yi1hgj805b9o2a1uC6BXhqw.jpg,0,ok
19154,The Second Arrival,1998,/3mjqRwjs6KbmNuMHYIz2gualCZJ.jpg,/3mjqRwjs6KbmNuMHYIz2gualCZJ.jpg,1,ok
19158,Graveyard Shift,1990,/oVoY9FlZ3soX6g1Fur5jBOZsVVw.jpg,/vITvLxFsDbbg6TMgpYWWscMOf0G.jpg,0,ok
19166,House Of 9,2005,/3WHQlgb9aKMu35K5UC0DTlUd37n.jpg,/3WHQlgb9aKMu35K5UC0DTlUd37n.jpg,1,ok
19185,Night of the Living Dead,1990,/isp4lCv08asTPNvv8Xe8oQK293n.jpg,/7WkSCClUvcAq8JNEp4pM4A9hiDU.jpg,0,ok
19197,Mum & Dad,2008,/sroY1g3UzeUnGMOQJysCoVpgNxB.jpg,/sroY1g3UzeUnGMOQJysCoVpgNxB.jpg,1,ok
19201,Captain Clegg,1962,/5wQbnaBidXchb2WSSCdEFgX0ZyT.jpg,/5wQbnaBidXchb2WSSCdEFgX0ZyT.jpg,1,ok
19205,Cthulhu,2007,/zhZhkHI9my3vhxiYTOCvnuGFDMX.jpg,/rgf0vEc19nRmscRPu9y410GbhgM.jpg,0,ok
19222,Parasomnia,2008,/k4Rx1dwoKkZrtSD0mZBRBo22jmb.jpg,/k4Rx1dwoKkZrtSD0mZBRBo22jmb.jpg,1,ok
19236,Santa Sangre,1989,/sF4nk70J0FGBHlf0WTPWx7LS37l.jpg,/6VTra0NR4ygRnq3bD922I4rU0Mq.jpg,0,ok
19237,Kill Theory,2009,/hsHMUSA0PepH0bcaClhzIUDZNEA.jpg,/pMKJS9yP1eh5DMC1ndwXgsomtqa.jpg,0,ok
19241,Backwoods,2008,/lrefnyV6FWpF6rG3MQtOmYuNhhH.jpg,/mq9Om0xBumS2wMiia0nBQTwKJSX.jpg,0,ok
19281,Immortally Yours,2009,/2tIl3wWl3sEaMvWzIzkc8kSareX.jpg,/2tIl3wWl3sEaMvWzIzkc8kSareX.jpg,1,ok
19286,Leprechaun 3,1995,/z9NT2smK66pYOjBtmZuKFFTZ478.jpg,/z9NT2smK66pYOjBtmZuKFFTZ478.jpg,1,ok
19287,Leprechaun 4: In Space,1996,/8uMaa4VnNN2TS42tGYu04we7GOM.jpg,/2nt0095grCSepz6xU24a5yP5mwc.jpg,0,ok
19288,Leprechaun: Back 2 tha Hood,2003,/uBXtcz92oigWaWnFDyS8j5tMAc1.jpg,/uBXtcz92oigWaWnFDyS8j5tMAc1.jpg,1,ok
19296,Legend of the Bog,2009,/x4yZ0y1ZFy1wGT3xdoUuU1x1Tqf.jpg,/x4yZ0y1ZFy1wGT3xdoUuU1x1Tqf.jpg,1,ok
19298,Stagknight,2007,/987JROSeLnfQIFbkTnAj3VIILb5.jpg,/987JROSeLnfQIFbkTnAj3VIILb5.jpg,1,ok
19351,Maniac Nurses,1992,/eadC7QBQGpGtDoUTNZAYoeqwRhW.jpg,/dLVhecsbVOXDlisZ0i7kEDyOJSA.jpg,0,ok
19384,Dark Angel,1990,/jRL2OxZXsGWFVbfoyk4Y0LeI9WS.jpg,/zwsesgAluQKDmdAA2nhlEc4FhFd.jpg,0,ok
19425,The Peanut Butter Solution,1985,/i400thSrFnMW5vGebny6kDgAHLe.jpg,/p2DgMuccpBd5VFQA87JSMeaXw7V.jpg,0,ok
19444,Bad Karma,1991,/iKY18pJjZ1ik440vKZIn1nAboFk.jpg,/iKY18pJjZ1ik440vKZIn1nAboFk.jpg,1,ok
19483,It Came from Outer Space,1953,/zPXff8iRma28YQFApfzuWadZXzP.jpg,/zPXff8iRma28YQFApfzuWadZXzP.jpg,1,ok
19543,Anacondas: Trail of Blood,2009,/5VQVzYzTCsKrtGgcqLNTDJmsqjK.jpg,/916jenbMstGCE20hceYDTo8psf4.jpg,0,ok
19544,Deadly Visions,2004,/7PwyYIw7X49ZISKWOIifY2dQ4WY.jpg,/k5fG2RhBclaRWWy3kmmBRf99yNe.jpg,0,ok
19551,Shadow Puppets,2007,/fxuUnZxJsRz6DHlZ1yKByoyeORj.jpg,/fxuUnZxJsRz6DHlZ1yKByoyeORj.jpg,1,ok
19564,The Prophecy: Uprising,2005,/xWdpedZ4EtUQ8gcpc6WYGeqsy20.jpg,/xWdpedZ4EtUQ8gcpc6WYGeqsy20.jpg,1,ok
19592,Dead Birds,2004,/xB1qpndocvnS23qIv0F7OqYZLpj.jpg,/xB1qpndocvnS23qIv0F7OqYZLpj.jpg,1,ok
19599,Book of Blood,2009,/aKgshqVFvuzMl89YMNdO9pd8eFi.jpg,/fxkBQ6LVrcO3FnfWaVyRryLHx8w.jpg,0,ok
19604,Decampitated,1998,/8OJdyQUy2JnKyWR8fx0CbdNYjT8.jpg,/8OJdyQUy2JnKyWR8fx0CbdNYjT8.jpg,1,ok
19723,The League of Gentlemen's Apocalypse,2005,/4GupEK9IPpX5kIHALKJ7eE7ktB4.jpg,/z3XYo7xdxg9QRecUZ1VpsfmZnxL.jpg,0,ok
19816,The Retreat,2005,/oZA8YEkRchRFzZTevbi6cM3VmU3.jpg,/oZA8YEkRchRFzZTevbi6cM3VmU3.jpg,1,ok
19898,Pandorum,2009,/mNMfa6r3pl0EzFIKEkVcxyr6Rc7.jpg,/mNMfa6r3pl0EzFIKEkVcxyr6Rc7.jpg,1,ok
19904,The Stepfather,2009,/oKefNCcblde9TK5yBHwArgaKDuf.jpg,/bTolBUgHeU4Tcq8HjBxL92f9wLm.jpg,0,ok
19908,Zombieland,2009,/dUkAmAyPVqubSBNRjRqCgHggZcK.jpg,/dUkAmAyPVqubSBNRjRqCgHggZcK.jpg,1,ok
19912,The Final Destination,2009,/5vxXrr1MqGsT4NNeRITpfDnl4Rq.jpg,/5vxXrr1MqGsT4NNeRITpfDnl4Rq.jpg,1,ok
19936,Hipnos,2004,/a17Tp90t1qmXrRnzg4xgjg07uW7.jpg,/inrappFLgBO81u1pMb2P8EK6DJr.jpg,0,ok
19969,Skeleton Crew,2009,/5JCHN9J2D42uCp9hy4b7icpu1VN.jpg,/5JCHN9J2D42uCp9hy4b7icpu1VN.jpg,1,ok
19994,Jennifer's Body,2009,/wrkjsGcFJxcQqR56kJUYAEKKg2T.jpg,/wrkjsGcFJxcQqR56kJUYAEKKg2T.jpg,1,ok
20016,Trailer Park of Terror,2008,/2wipDrSAa6xXLGREzZBfyLauFxq.jpg,/2wipDrSAa6xXLGREzZBfyLauFxq.jpg,1,ok
20029,Evil Bong 2: King Bong,2009,/ugQ0eWTuY2vRCzbnVApDVrjRlOb.jpg,/8ATSJrEaWaAi5NmRoxYB1If6lQP.jpg,0,ok
20034,Hush,2008,/lJH4yVlQuMwqgZM6UOTVzfqFSp4.jpg,/lJH4yVlQuMwqgZM6UOTVzfqFSp4.jpg,1,ok
20121,Killdozer,1974,/o1z97vq3rer8YYwW4atq22rJMbk.jpg,/mcXmSQeqerpUEMJMJQ5TgW3aN0w.jpg,0,ok
20182,Alien Abduction: Incident in Lake County,1998,/zSBpnUfgYiJD1PJyDXopW1abtnC.jpg,/ix6kUUS6UkbzzTb3gVzHk9QcNxY.jpg,0,ok
20215,Boo,2005,/yO5SUbJEfWdZSiHRYoLbIqIYTh9.jpg,/9VyMAPsjUIeLf71J2OG5V8DO7Jj.jpg,0,ok
20216,Cookers,2001,/x3rn9LruDwVx4P5YWV31hjFalVE.jpg,/x3rn9LruDwVx4P5YWV31hjFalVE.jpg,1,ok
20321,Doctor Sleep,2002,/eBRcmhQakzeYPU6AWLP1DtAoLtC.jpg,/eBRcmhQakzeYPU6AWLP1DtAoLtC.jpg,1,ok
20323,Long Weekend,2009,/szfiY3ycr0SBAjb81og8tIzKgGj.jpg,/szfiY3ycr0SBAjb81og8tIzKgGj.jpg,1,ok
20357,Trauma,2004,/k9uFGgQYmyhGFhwRM9jZuIlYAiu.jpg,/k9uFGgQYmyhGFhwRM9jZuIlYAiu.jpg,1,ok
20381,The Hitcher II: I've Been Waiting,2003,/qjgfflaIx5VUEQf10hBmXw56OBB.jpg,/qjgfflaIx5VUEQf10hBmXw56OBB.jpg,1,ok
20388,The Intruder,2005,/pWWpTKs10ljVRLNPDnEXNfATSim.jpg,/66yu8Zvyv6TAx8gMXhZQjhdUvum.jpg,0,ok
20424,Invaders from Mars,1953,/bJjikydpyhfFbFWyCagpGeomomH.jpg,/hoHCZJWrHwEXfog7ql0DtGbzmv4.jpg,0,ok
20432,The Forgotten Ones,2008,/aHwJWh2fuGkpCvQ4ca1KADMKmxw.jpg,/8jDqmXahTll0KZnMf0yjhPlSvvf.jpg,0,ok
20441,Messengers 2: The Scarecrow,2009,/xav4wnkLQiVAUTVxNPMKrXTBdkf.jpg,/xav4wnkLQiVAUTVxNPMKrXTBdkf.jpg,1,ok
20446,Midnight Mass,2003,/5e3PHGoG2ANWLHcpnJ76Ck8oxmz.jpg,/3xeZVbMGnsvvkYTlVWiBWQMkkaC.jpg,0,ok
20465,Stage Fright,1987,/rXIMhd4JsEPA3Q9PfHyTmytNO2J.jpg,/rXIMhd4JsEPA3Q9PfHyTmytNO2J.jpg,1,ok
20472,Saturday the 14th,1981,/e7FmmDumVkPxr9urQABScaOSEAQ.jpg,/e7FmmDumVkPxr9urQABScaOSEAQ.jpg,1,ok
20481,Nightbreed,1990,/1ChluYH0BEvJo3gtYoFHnMZI660.jpg,/1ChluYH0BEvJo3gtYoFHnMZI660.jpg,1,ok
20485,Growing Out,2009,/yM0xjYVu3XfGZ7dXGGandpWK8A4.jpg,/yM0xjYVu3XfGZ7dXGGandpWK8A4.jpg,1,ok
20591,Cradle of Fear,2001,/qYNYAFCBd83fOAWIIiL4nG6L2zq.jpg,/qYNYAFCBd83fOAWIIiL4nG6L2zq.jpg,1,ok
20606,Doghouse,2009,/8XBd0TLZRcnSpbeEyoYRxxDCafJ.jpg,/8XBd0TLZRcnSpbeEyoYRxxDCafJ.jpg,1,ok
20669,Death Valley: The Revenge of Bloody Bill,2004,/7KxxSF9f4EbXTENQg8A7RR5xWCu.jpg,/21vclriIvQ2MOsyb3qSnIIu5WvD.jpg,0,ok
20701,Tales from the Darkside: The Movie,1990,/5q8WK4gW45Knxhpb29IVOCbbfI7.jpg,/5q8WK4gW45Knxhpb29IVOCbbfI7.jpg,1,ok
20706,Fallen Angels,2002,/dZ0kphYIVAd3n5J19IL3KX8VUk9.jpg,/t6qqFZLhpXbK2ZztVghBXfX44fq.jpg,0,ok
20842,Children Shouldn't Play with Dead Things,1972,/bLWtAzj3zlqVBjv07v9KcGOLpiv.jpg,/bLWtAzj3zlqVBjv07v9KcGOLpiv.jpg,1,ok
20850,Ilsa: She Wolf of the SS,1975,/kSB8msWxpqE4YENeKZJqd4CMdWd.jpg,/toiyTNxp1DiCMK5wS63Q9eZcS2N.jpg,0,ok
20880,Midnight Chronicles,2008,/q9JKL5NFOTQEJ1mBaBIhWJrAoe3.jpg,/q9JKL5NFOTQEJ1mBaBIhWJrAoe3.jpg,1,ok
20919,The Devil's Chair,2007,/qTdheraVT2tTvz9zJV5LgRrcULi.jpg,/qTdheraVT2tTvz9zJV5LgRrcULi.jpg,1,ok
20945,The Seventh Victim,1943,/cvck16EWDqWK6x4p78N8KyJyJNJ.jpg,/cvck16EWDqWK6x4p78N8KyJyJNJ.jpg,1,ok
20981,The Call of Cthulhu,2005,/dCrOkzrWs8ux31oVCc1R8tt6zTC.jpg,/dCrOkzrWs8ux31oVCc1R8tt6zTC.jpg,1,ok
21034,Hindsight,2008,/e7O1QF8XADiEGEdkAPsyTK1RTEv.jpg,/kpQx0IanGUAGPHfneCwjbJxXlIk.jpg,0,ok
21141,Simon Says,2007,/nQPsMf7KMvII8KCF1pAYZkJMzjP.jpg,/hr3gOhNVXmb5mFWxw3d257NOvcG.jpg,0,ok
21143,The Day of the Triffids,1962,/x6LYwbOzBl606vMXZtd6apxhcaY.jpg,/x6LYwbOzBl606vMXZtd6apxhcaY.jpg,1,ok
21151,My Best Friend Is a Vampire,1987,/kfoacxKdHbl2ph2Dj2sAq8Tx8Zy.jpg,/nWvPMQ7b767G6zOrKCBU3MNbEyf.jpg,0,ok
21158,A Stranger Is Watching,1982,/xVGeQPx0Gb2kzIKtwAREOrLPEqf.jpg,/oR5pmMjly2pR0XfpTDzKKTX8knz.jpg,0,ok
21159,The Last Man on Earth,1964,/u13kK2YighKtb0KNXtlxv5RJrGD.jpg,/m0zIz963wNxAqqxiKYdZS9cRScT.jpg,0,ok
21163,Daddy's Girl,2006,/gtZW6hZctbb2lh8P1assN5J75xo.jpg,/gtZW6hZctbb2lh8P1assN5J75xo.jpg,1,ok
21166,The Last Resort,2009,/eYeIUrFnfxC1ehdd3AHPeyakTR0.jpg,/eYeIUrFnfxC1ehdd3AHPeyakTR0.jpg,1,ok
21168,The Reflecting Skin,1990,/aDO7p30E7qwdvt2h5uXGs6pO0oG.jpg,/ehUosbTVyCQtf6nAfpmQ8Q3XSd7.jpg,0,ok
21187,Diagnosis: Death,2010,/729vzfGusiO6PPUwVDX7QeuktBl.jpg,/kZhSoGCj1EGrgGvuBwAcKJtw9O0.jpg,0,ok
21208,Orphan,2009,/lCGpOgoTOGLtZnBiGY9HRg5Xnjd.jpg,/lCGpOgoTOGLtZnBiGY9HRg5Xnjd.jpg,1,ok
21343,Reverb,2007,/slpnMkNUHZlC7zDRyfGBmZgPJHE.jpg,/slpnMkNUHZlC7zDRyfGBmZgPJHE.jpg,1,ok
21362,High Spirits,1988,/nzWIiFZAeFKLU8bqdKOMm5Wwstc.jpg,/88sqqQrltIok7ayhs21mAHoSrcK.jpg,0,ok
21381,Rabid Grannies,1988,/nId1NgDp5SYxhDyT7UFVQ4fPb3u.jpg,/e7M2Ptj3unacWHjFO8YKLCB4iej.jpg,0,ok
21398,Grace,2009,/aygXzr6TaeC9jaPC6FfbKxNwZsN.jpg,/aygXzr6TaeC9jaPC6FfbKxNwZsN.jpg,1,ok
21407,The Collector,2009,/e33HSokiAxhj8ptpAr2xAU4jnd8.jpg,/e33HSokiAxhj8ptpAr2xAU4jnd8.jpg,1,ok
21505,The Haunted Airman,2006,/71PbHyrUdowV9HhW7fixWAPwH2l.jpg,/71PbHyrUdowV9HhW7fixWAPwH2l.jpg,1,ok
21509,The Cook,2008,/4t0fNV8HIKAyqpbpphKmEdRFtW5.jpg,/4t0fNV8HIKAyqpbpphKmEdRFtW5.jpg,1,ok
21515,Student Bodies,1981,/4zY7FeYeHLspAOeLxEpMlgI2Z4X.jpg,/4zY7FeYeHLspAOeLxEpMlgI2Z4X.jpg,1,ok
21536,Starkweather,2004,/8QnvfdlRyd5zJQVq7YtoKFAGQqd.jpg,/g99eYAKcK6HHk5OByxJYRPURKgS.jpg,0,ok
21562,The Crypt,2009,/dMrDpFcN50G0wujCIy9fL2s9LY6.jpg,/a0FoO8rUdzUJ1tnUTvSyWxKWwB9.jpg,0,ok
21597,Elvira's Haunted Hills,2002,/tHut5XMtnDRJXTtPexGe5cKhVJT.jpg,/woQR7BvgP8ZfuUrUg5bFQKNRRmv.jpg,0,ok
21619,King of the Ants,2003,/bFsxsZlEDo1rMemCLZiR06z9YlF.jpg,/bFsxsZlEDo1rMemCLZiR06z9YlF.jpg,1,ok
21623,Beneath,2007,/lq9MRCVuAJLDdkBqpuFjN4gJXFL.jpg,/vgwq4t5GVmLqzhp3dmBTQHDWCn5.jpg,0,ok
21627,Crimewave,1985,/c679FQV6hpfDOGitbrFcclkWbkr.jpg,/1bP8zmzcJiIqMwUAfpfYgP5IHif.jpg,0,ok
21704,Sam's Lake,2005,/iFEkBWMLKkkwG7Uz2ZZfeUYTPpr.jpg,/iFEkBWMLKkkwG7Uz2ZZfeUYTPpr.jpg,1,ok
21714,Coven,2000,/z7AzUriysDApYoz6YGZmA6m1y26.jpg,/z7AzUriysDApYoz6YGZmA6m1y26.jpg,1,ok
21790,Killing Ariel,2008,/6wIkoIBTSVzQ940GdMEaOKf2L50.jpg,/8LQILrj7jyCbeCO1IOpSGs6nVz5.jpg,0,ok
21794,In a Dark Place,2006,/xBjix0cL0SKr8TwnPIYL2Oz6osp.jpg,/xBjix0cL0SKr8TwnPIYL2Oz6osp.jpg,1,ok
21799,Cutting Class,1989,/o0PYYaN9JRrm66C42HhjdxwxNVM.jpg,/zxJAqSdJTc9YaGKVq2SfJDVVVco.jpg,0,ok
21800,The Ungodly,2007,/69l0scoORONAILNDtcG2InPkt4w.jpg,/69l0scoORONAILNDtcG2InPkt4w.jpg,1,ok
21838,Dead & Breakfast,2004,/A10Ce0fJ4RvVvTGm2mbvG08Nc7N.jpg,/A10Ce0fJ4RvVvTGm2mbvG08Nc7N.jpg,1,ok
21841,June 9,2008,/knwZCH9Pz0LPhgubEluK2wNGDZq.jpg,/91Tn5XGhKK3pDfDYLSkg4AhQzgl.jpg,0,ok
21851,The Lost,2009,/kaqziDs3hAixDLX9GQYFZlTwAct.jpg,/kaqziDs3hAixDLX9GQYFZlTwAct.jpg,1,ok
21860,Born,2007,/xwRZZn0PDEGFPmWus5Z4IxNAdR.jpg,/l3b4OBwbtYiSOjMbWrVJVogj9xq.jpg,0,ok
21910,I Sell the Dead,2008,/1KjIGzUho6NCE7dDJP1QyRnMRRK.jpg,/1KjIGzUho6NCE7dDJP1QyRnMRRK.jpg,1,ok
21922,Sea Beast,2008,/ta56QLWqHo5G3u9tQw2cS5NEMsF.jpg,/ta56QLWqHo5G3u9tQw2cS5NEMsF.jpg,1,ok
21927,Dark Corners,2006,/vVXNvAL2QoBfymaNsV0VgoLnX1V.jpg,/vVXNvAL2QoBfymaNsV0VgoLnX1V.jpg,1,ok
21935,The Haunting Hour: Don't Think About It,2007,/jqQfKmqR2qXjEjJ2F0cH5DbwIGv.jpg,/jqQfKmqR2qXjEjJ2F0cH5DbwIGv.jpg,1,ok
21970,The Watcher in the Woods,1980,/veua4VAL5Q8gOGcTnial60P2DNK.jpg,/eamuIAxT8SOZ4vmGINLS83z2PYw.jpg,0,ok
22007,Train,2008,/tX2aNiXhvQGE5nuRrSMxxqEQy4n.jpg,/inKMwh99qmVlMaO0spQ11DH2HdC.jpg,0,ok
22033,Cry of the Banshee,1970,/urub0N7F8mZDEsMwORiN2T2vTXq.jpg,/urub0N7F8mZDEsMwORiN2T2vTXq.jpg,1,ok
22060,Spirit Trap,2005,/znnx7ynE8o3w3DTlKA6KJqdrS4h.jpg,/xYlBOIJOwUdgeSHDwk40RGSxSK5.jpg,0,ok
22066,The Marsh,2006,/knXylJnUvosGt0wQVJM9692CClA.jpg,/kGZoo3qjhxMpl5GhsisFOeYyypn.jpg,0,ok
22072,The Chair,2007,/2aJdvv488VkSEtCefQzaSw7oDQo.jpg,/2aJdvv488VkSEtCefQzaSw7oDQo.jpg,1,ok
22105,Danika,2006,/5Qk67gDdoR6eqJNYmb8ohBgbG1b.jpg,/5Qk67gDdoR6eqJNYmb8ohBgbG1b.jpg,1,ok
22135,Not Forgotten,2009,/iDOQjsFzjpZb9o31GXG3fE4QIuH.jpg,/hRFrQ7XeD25ErwZMRgawcPrWlTK.jpg,0,ok
22172,Street Trash,1987,/hSTIN9v4Xh0dKQEtKnYq0j8cGHu.jpg,/vwy81HbDoSvccWvculRMUVY39dD.jpg,0,ok
22175,The Shortcut,2009,/wAW0WNevBmmyaN8m1QkQkWyZGW7.jpg,/wAW0WNevBmmyaN8m1QkQkWyZGW7.jpg,1,ok
22177,Autumn,2009,/baBLOOPigY42TdhVjJuwoJ8z63z.jpg,/l3vNdN57edCqvbfxnNlHaQn11Ki.jpg,0,ok
22244,Society,1989,/8Yg51sD6loLBYIlUcMDCO0bUGSh.jpg,/8Yg51sD6loLBYIlUcMDCO0bUGSh.jpg,1,ok
22293,Manos: The Hands of Fate,1966,/dcDR1ZhZvA7HQvxQ17hzFjeCNHx.jpg,/aJZsXdJWgtVCSE3SOcOkMPNpbkV.jpg,0,ok
22307,Sisters,1973,/q1nXg56iEKSqlPyC8eEsiEchykj.jpg,/hqxzpgJse54AcX1Mt1c6raXS290.jpg,0,ok
22335,Smash Cut,2009,/uvPMUcCz0D0MJCtkaOAwFTm1CgR.jpg,/uvPMUcCz0D0MJCtkaOAwFTm1CgR.jpg,1,ok
22385,Savage Harvest,1981,/oIpmzw8fmmU5TsooeFfLDvjmxov.jpg,/oIpmzw8fmmU5TsooeFfLDvjmxov.jpg,1,ok
22440,Dracula's Daughter,1936,/y7xBkkRLcg1I0fXHO4yYC5SwBCX.jpg,/y7xBkkRLcg1I0fXHO4yYC5SwBCX.jpg,1,ok
22450,Red Water,2003,/uezeMaxUfqhKzHU4JkqpSSHI639.jpg,/lK45kc6m6wbRRFsh5nKXsNTh82C.jpg,0,ok
22451,The Bone Snatcher,2003,/kceAJpK27zaE2IdXU1iIzUHZcIt.jpg,/kceAJpK27zaE2IdXU1iIzUHZcIt.jpg,1,ok
22455,Body Melt,1994,/3DhwXNsZ5X66aQi9VnJMPn1Xcsl.jpg,/3DhwXNsZ5X66aQi9VnJMPn1Xcsl.jpg,1,ok
22468,The Presence,1992,/vAJB9KKyv8SK3RqyHsfwDxDlB6M.jpg,/vAJB9KKyv8SK3RqyHsfwDxDlB6M.jpg,1,ok
22476,Infestation,2009,/2wIdvayu0U3svIwgVkN0UW6jaKy.jpg,/xIjmllDEP8UvH8eDZOtsTI3jigO.jpg,0,ok
22480,The Nude Vampire,1970,/y3nZZ88ub9szCrRcrQU0sMDxFJM.jpg,/7CBqJsnDU31S8f04TwexzU7sRCR.jpg,0,ok
22530,Bled,2008,/snwEsep12ZcaykPtboMsOie8bY.jpg,/bDAHSu6lztNwLX0jMHjVPO9vt7k.jpg,0,ok
22551,Believers,2007,/9KEjkM8M6AU1D5jCnikJR5hN6qP.jpg,/9KEjkM8M6AU1D5jCnikJR5hN6qP.jpg,1,ok
22573,Last of the Living,2009,/PWi8HKcBxiPwQKLmOxQDheAYXG.jpg,/ojAA53oMBDLtXw70dSPwQ0Uaes4.jpg,0,ok
22583,Deadly Sins,1995,/g9OmBxhSJpmJmAvHMSJKOtjFN2W.jpg,/g9OmBxhSJpmJmAvHMSJKOtjFN2W.jpg,1,ok
22616,"Night of the Day of the Dawn of the Son of the Bride of the Return of the Revenge of the Terror of the Attack of the Evil, Mutant, Alien, Flesh Eating, Hellbound, Zombified Living Dead Part 2",1991,/31tmRWVLk1hEq3TLAH2Uq8XtkG2.jpg,,0,not_found
22619,Snuff-Movie,2005,/nH4u0wP3R9t3G3hH4KFaGEErS4U.jpg,/nH4u0wP3R9t3G3hH4KFaGEErS4U.jpg,1,ok
22637,I Know How Many Runs You Scored Last Summer,2008,/4zQNlWK9ZSpnHAUSCLb3vXDnhfB.jpg,/4zQNlWK9ZSpnHAUSCLb3vXDnhfB.jpg,1,ok
22642,A Bucket of Blood,1959,/fUZqTNinLruI6ZE7GQprY8t0Uwg.jpg,/fUZqTNinLruI6ZE7GQprY8t0Uwg.jpg,1,ok
22681,Homecoming,2009,/ALPTyUklWtULWAzaf0J9vrRfUN.jpg,/ALPTyUklWtULWAzaf0J9vrRfUN.jpg,1,ok
22689,A Shriek in the Night,1933,/nfIZhsuvBcrPJzwBupjQbbLTkle.jpg,/mQzNjqtHJHVoG1M9UcINVKenC0Y.jpg,0,ok
22699,Atom Age Vampire,1960,/nMwOVezYX24qmNs5HLyxEhDRoO6.jpg,/nMwOVezYX24qmNs5HLyxEhDRoO6.jpg,1,ok
22718,Attack of the Giant Leeches,1959,/n3dAhWfWxsNQJ5ZUcn8Q3mW8EIP.jpg,/n3dAhWfWxsNQJ5ZUcn8Q3mW8EIP.jpg,1,ok
